	Cluster_0	Cluster_1	Cluster_2
ABCA9	5.513290887290168	5.530365517241379	5.479708620689656
ABCB1	5.797483213429257	6.060825287356321	5.663832758620688
ABCB10	7.031301438848922	7.006613793103448	7.254477586206897
ABCB11	5.4697079136690645	5.473533333333333	5.45111551724138
ABCB4	5.528979376498801	5.689503448275862	5.478072413793102
ABCB5	5.165264268585132	5.192844827586208	5.143172413793104
ABCB6	7.277280095923262	7.32949540229885	7.363325862068967
ABCB7	7.659523741007194	7.550577011494253	7.563555172413794
ABCB8	5.553969784172662	5.4791482758620695	5.479706896551725
ABCB9	7.1458628297362115	7.06234252873563	7.08099827586207
ABCC1	5.866726618705036	5.9846287356321834	5.971829310344828
ABCC10	6.308443884892087	6.373952873563217	6.56424827586207
ABCC11	6.126285131894484	6.503760919540228	5.505020689655174
ABCC12	6.2046952038369305	6.500326436781609	5.72901896551724
ABCC13	5.6718558752997605	5.550067816091955	5.4628862068965525
ABCC2	5.552049880095924	5.766887356321839	5.612218965517241
ABCC3	5.446629016786572	5.455640229885058	5.434062068965518
ABCC4	5.869359232613908	6.467775862068966	6.209581034482759
ABCC5	8.116045803357313	7.5411643678160925	7.3499827586206905
ABCC6	5.502934052757794	5.4999091954022985	5.385310344827586
ABCC8	7.071491846522782	6.014158620689655	5.37051551724138
ABCC9	5.4994196642685855	5.556834482758621	5.549550000000001
ABCD1	5.951672661870504	6.051549425287357	6.195122413793103
ABCD2	5.3987383693045565	5.430536781609195	5.392812068965518
ABCD3	7.141276258992806	6.54888735632184	6.719137931034482
ABCD4	5.529086570743406	5.512187356321839	5.485505172413793
ABCE1	7.7757158273381295	7.846979310344828	8.124243103448277
ABCF1	8.297576738609113	8.428749425287354	8.793963793103448
ABCF2	6.370721103117505	6.498643678160919	6.623313793103447
ABCF3	6.596209592326139	6.571318390804597	6.646043103448276
ABCG1	5.54351247002398	5.538219540229885	5.536525862068967
ABCG2	5.402529256594724	5.350603448275862	5.319643103448277
ABCG4	5.489828297362109	5.530306896551725	5.511886206896551
ABCG5	5.760643645083933	5.7500908045977015	5.798327586206897
ABCG8	5.386479856115108	5.380011494252874	5.3820500000000004
ABHD1	5.833805995203837	5.541835632183909	5.59711896551724
ABHD11	6.903219664268584	7.091145977011495	6.824231034482758
ABHD12	7.553340047961631	7.4082620689655165	7.447360344827586
ABHD12B	5.620764508393285	5.496241379310345	5.458810344827587
ABHD13	5.427203597122302	5.420751724137931	5.436553448275863
ABHD14A	7.9542179856115105	7.628304597701151	7.255124137931035
ABHD14B	7.101929496402878	6.902588505747126	6.6290689655172415
ABHD15	6.409622302158273	6.559578160919542	6.078534482758621
ABHD16A	8.576787050359712	8.53482643678161	8.570234482758622
ABHD16B	5.320531414868105	5.333236781609196	5.318389655172413
ABHD17A	5.771187529976019	5.780286206896551	5.744541379310345
ABHD17B	5.863335971223022	5.9537574712643675	6.080534482758621
ABHD17C	9.498652517985612	9.008663218390804	9.45798275862069
ABHD2	5.556760671462831	5.490220689655173	5.522079310344828
ABHD3	7.471380575539569	7.3497954022988505	7.266868965517241
ABHD4	6.452135731414868	6.368602298850575	6.161346551724138
ABHD5	6.8032470023980816	6.906244827586207	6.960212068965516
ABHD6	6.308966187050359	6.602663218390805	6.1856431034482755
ABHD8	8.284464988009592	8.1447	8.283677586206897
ABI1	6.390147242206234	6.556742528735634	6.52849827586207
ABI2	5.984219184652278	5.902877011494253	6.072053448275861
ABI3	6.459941966426858	6.8976827586206895	6.570898275862069
ABI3BP	6.790572661870503	7.5751885057471275	6.529977586206896
ABL1	5.672668585131895	5.720104597701149	5.686843103448275
ABL2	5.646064268585132	5.727422988505746	5.743
ABLIM1	6.744319184652278	7.016229885057472	6.777041379310345
ABLIM2	6.263161151079136	6.113829885057473	6.114025862068965
ABLIM3	6.2934086330935255	6.012158620689656	5.592477586206896
ABO	5.340322541966428	5.324673563218391	5.34340172413793
ABR	5.687877697841727	5.647924137931035	5.616906896551724
ABRA	5.404616546762589	5.420191954022988	5.381491379310344
ABRACL	7.347760911270984	7.982363218390804	8.416370689655173
ABT1	5.765791846522783	5.824554022988505	5.8944068965517245
ABTB1	7.277423741007194	7.219748275862068	6.964246551724138
ABTB2	5.614369544364509	5.764948275862069	6.2527068965517225
ACAA1	8.646873621103117	8.538236781609196	8.240581034482759
ACACA	8.873151318944844	8.754385057471264	8.45074827586207
ACACB	8.01848345323741	7.715550574712643	7.115531034482759
ACAD10	6.880247721822541	6.694768965517239	6.676575862068965
ACAD11	8.03780407673861	7.837260919540227	7.757218965517241
ACAD8	6.452275299760191	6.524949425287357	6.362586206896553
ACAD9	8.341657074340528	8.281340229885057	8.48421724137931
ACADL	5.404098321342926	5.6065287356321845	5.453531034482759
ACADM	8.421745803357314	8.627112643678158	8.418394827586207
ACADSB	6.420177937649881	5.839780459770115	5.676074137931035
ACADVL	9.079130695443647	8.851532183908045	8.810110344827585
ACAN	5.423609592326139	5.418732183908046	5.459091379310346
ACAP1	6.363268824940049	7.299796551724137	6.752296551724138
ACAP2	6.727851558752997	6.87925632183908	6.792408620689654
ACAP3	5.751706954436451	5.7447390804597696	5.660294827586207
ACAT1	9.362353237410073	9.310489655172415	9.038362068965517
ACAT2	6.485363549160671	6.601552873563219	6.864432758620691
ACBD3	8.940434052757794	8.80667011494253	9.031994827586207
ACBD4	5.815878177458034	5.686777011494253	5.664575862068966
ACBD5	5.565823980815347	5.589525287356321	5.604449999999999
ACBD6	7.8063352517985605	7.607228735632184	7.845899999999999
ACCS	6.380799520383692	6.29980804597701	6.285479310344828
ACCSL	5.450314388489209	5.448601149425286	5.468531034482758
ACD	7.486979616306954	7.572973563218391	7.668956896551725
ACE	5.386828776978417	5.387816091954024	5.382355172413792
ACE2	5.467104796163069	6.226417241379311	5.9220810344827575
ACER1	5.3641040767386095	5.37118275862069	5.388498275862069
ACER2	5.5624270983213435	5.5294908045977005	5.475839655172414
ACER3	7.950456834532375	7.9707126436781595	7.9778224137931035
ACHE	5.472678417266186	5.5240275862068975	5.493144827586206
ACIN1	8.828166187050359	8.551155172413791	8.510943103448277
ACKR1	7.44508273381295	8.31777471264368	6.779905172413794
