	Cluster_0	Cluster_1	Cluster_2
ARL9	5.81825	6.7187	5.82995
ARMC1	8.17153	8.42834	8.41602
ARMC10	7.06796	7.11154	7.01771
ARMC12	5.84869	5.78617	5.92462
ARMC2	5.50268	5.48459	5.52465
ARMC4	5.45505	5.34279	5.48441
ARMC5	6.1411	6.0826	6.28072
ARMC6	6.48244	6.64641	6.64556
ARMC7	6.63307	6.62302	6.82322
ARMC8	5.56071	5.55908	5.54627
ARMC9	5.52846	5.54752	5.52721
ARMCX1	7.32445	6.74581	7.05824
ARMCX2	8.94056	8.14089	8.71993
ARMCX3	6.64931	6.34923	6.53913
ARMCX5	6.62475	6.4387	6.5592
ARMCX6	7.34262	7.02072	7.10218
ARNT	5.69797	5.68565	5.74589
ARNT2	7.36744	6.70635	7.86929
ARNTL	6.21251	6.22507	6.12932
ARNTL2	5.39054	5.41451	5.38353
ARPC1A	10.1875	10.2798	10.1955
ARPC1B	6.77346	7.39118	6.67713
ARPC2	8.65854	8.80065	8.52447
ARPC4	8.99188	9.17633	8.73846
ARPC5	9.61948	9.97593	9.49807
ARPC5L	8.32825	8.7626	8.42888
ARPIN	7.09037	7.02798	7.09512
ARPP19	7.30691	7.19395	7.5377
ARPP21	5.3489	5.32585	5.36778
ARR3	5.30199	5.29704	5.32005
ARRB1	7.40689	7.02136	7.57008
ARRB2	5.64631	5.76328	5.63861
ARRDC1	6.21012	6.14924	6.33599
ARRDC2	5.48754	5.52093	5.47066
ARRDC3	6.27828	6.27868	5.94325
ARRDC4	6.1255	5.98711	5.97229
ARRDC5	5.69049	5.90286	5.52108
ARSA	6.60799	6.57168	6.76798
ARSB	5.61396	5.71923	5.50716
ARSD	8.08296	7.53144	8.11119
ARSE	5.48284	5.39184	5.39828
ARSF	5.31399	5.39644	5.33548
ARSG	7.01179	6.15932	7.42162
ARSH	5.56805	5.53179	5.53792
ARSI	5.391	5.37513	5.36313
ARSJ	5.78902	5.9044	5.77764
ARSK	5.95799	5.8763	5.82375
ART1	5.54989	5.57508	5.55819
ART3	5.50729	6.74011	5.43146
ART4	5.83285	5.86869	5.88661
ART5	5.35901	5.31295	5.30852
ARTN	5.40304	5.39364	5.43245
ARV1	8.68959	8.43846	8.83209
ARX	5.53514	5.5515	5.61384
AS3MT	7.19157	6.67028	7.11691
ASAH1	6.42974	6.24758	6.28121
ASAH2	5.44109	5.46282	5.47686
ASAH2B	5.49649	5.5192	5.52035
ASAP1	8.19731	8.43475	8.11443
ASAP2	7.1185	7.26667	7.36693
ASAP3	8.39727	8.14265	8.35544
ASB1	6.7034	6.75356	6.80017
ASB10	5.6476	5.64256	5.70327
ASB11	5.42903	5.42267	5.42846
ASB12	5.39574	5.4445	5.40498
ASB13	8.31697	7.6951	8.73464
ASB14	5.2504	5.27115	5.2533
ASB15	5.31913	5.33445	5.31765
ASB16	5.46066	5.66624	5.46374
ASB16-AS1	6.06878	6.0165	6.23783
ASB17	5.37086	5.37694	5.38173
ASB2	5.50523	5.54263	5.52592
ASB4	5.34054	5.35472	5.34285
ASB5	5.30909	5.29761	5.29852
ASB6	6.64396	6.63732	6.84741
ASB7	5.60136	5.60872	5.57662
ASB8	7.21737	7.02812	7.3008
ASB9	5.94675	6.07451	5.87734
ASCC2	9.38	9.59764	9.47557
ASCC3	5.78743	5.8713	5.74627
ASCL1	5.69254	5.62164	6.45136
ASCL2	7.57586	7.73399	7.31276
ASCL3	5.33733	5.33219	5.34172
ASCL4	5.35254	5.32572	5.29716
ASF1A	7.25084	7.37654	7.22161
ASF1B	6.26679	6.95295	6.80886
ASGR1	6.15769	6.38613	6.16818
ASGR2	5.56153	5.62719	5.48513
ASH1L	5.6147	5.59868	5.68147
ASH2L	9.34634	9.17104	9.34755
ASIC1	5.67363	5.70716	5.75223
ASIC2	5.54259	5.49787	5.67144
ASIC3	5.87532	5.90227	6.04665
ASIC4	5.35301	5.35633	5.36079
ASIC5	5.34058	5.3472	5.37205
ASIP	5.67866	5.741	5.46771
ASL	5.4283	5.45883	5.50306
ASMTL	7.71131	7.35188	7.73126
ASNA1	5.51101	5.53164	5.54959
ASNS	7.00135	7.64457	7.19586
ASNSD1	8.93343	8.96884	8.7642
ASPA	5.61006	5.4967	5.48943
ASPDH	5.4202	5.41879	5.45008
ASPH	6.27149	6.16584	6.02091
ASPHD1	5.42099	5.48989	5.5129
ASPHD2	6.09139	6.27558	6.05357
ASPM	6.73816	7.96512	7.34738
ASPN	5.36003	5.36377	5.36088
ASPRV1	5.84561	5.82141	5.81645
ASPSCR1	6.30302	6.30567	6.44063
ASRGL1	5.76598	5.80244	5.57143
ASS1	7.31094	8.17364	7.04927
ASTE1	7.01625	6.82463	6.90782
ASTL	5.48385	5.49778	5.52423
ASTN1	5.52893	5.49261	5.49708
ASTN2	6.25104	5.83976	6.39795
ASUN	6.35289	6.57412	6.43956
ASXL1	7.49736	7.51955	7.5936
ASXL2	8.3835	8.5291	8.50182
ASXL3	5.30189	5.32971	5.31856
ASZ1	5.29145	5.31482	5.3121
ATAD1	7.18157	7.11714	7.18168
ATAD2	6.90747	7.50028	7.22509
ATAD3A	6.59045	7.1331	6.87965
ATAD3B	5.64376	5.73158	5.67524
ATAD3C	5.36344	5.41355	5.35407
ATAD5	6.51541	6.33516	6.53165
ATCAY	5.45297	5.45493	5.45606
ATE1	5.60712	5.59549	5.60955
ATF1	5.82461	5.74749	5.7214
ATF2	6.48176	6.55674	6.41447
ATF3	5.62715	5.53988	5.47187
ATF4	7.42561	7.63378	7.39268
ATF5	8.27395	8.62622	8.39997
ATF6	8.69441	8.74212	8.59569
ATF6B	5.67746	5.6945	5.68741
ATF7IP	5.67181	5.69918	5.71744
ATF7IP2	6.61008	6.68391	6.76584
ATG10	6.11451	6.11184	6.14471
ATG101	8.98368	9.08596	9.22827
ATG13	5.64554	5.65372	5.76185
ATG14	7.81104	7.52424	7.79626
ATG16L1	8.3967	8.19896	8.61959
ATG16L2	5.97269	5.96965	6.26614
ATG2A	7.23424	7.20746	7.38587
ATG2B	6.31419	6.32008	6.29816
ATG3	7.47983	7.60064	7.40565
ATG4A	5.3832	5.3792	5.38369
ATG4B	6.51648	6.5885	6.43852
ATG4C	6.11842	6.19531	5.98693
ATG4D	5.76471	5.79154	5.87371
ATG5	6.86059	6.89026	6.91549
ATG7	8.42226	8.55806	8.3111
ATG9A	7.10548	7.3724	7.25295
ATG9B	5.45149	5.54339	5.52304
ATHL1	7.72411	7.0081	8.1216
ATIC	10.5577	10.6326	10.8403
ATL1	7.32408	7.14684	7.11402
ATL2	7.16485	7.86383	7.11951
ATL3	8.13423	8.64727	8.13325
ATM	5.39187	5.39409	5.39311
ATMIN	6.33051	6.37134	6.37924
ATN1	5.58943	5.60263	5.62519
ATOH1	5.32981	5.32569	5.31326
ATOH7	5.36207	5.38952	5.39258
ATOH8	5.55806	5.47045	5.4485
ATOX1	10.7067	10.5753	10.7299
ATP10A	5.54879	5.55712	5.55045
ATP10D	5.5202	5.53748	5.50646
ATP11A	5.29029	5.30523	5.30733
ATP11B	6.22416	6.39597	6.03391
ATP11C	5.76866	6.22676	5.73397
ATP12A	5.51515	5.52514	5.54428
ATP13A1	7.5585	7.75869	7.76312
ATP13A2	7.11741	6.94163	7.29924
ATP13A3	5.53634	5.60597	5.5706
ATP13A4	5.43962	5.4953	5.3995
ATP13A5	5.76116	6.17681	5.43121
ATP1A1	9.90774	10.0087	9.92225
ATP1A2	5.48219	5.22996	5.33701
ATP1A3	5.60685	5.62148	5.63562
ATP1A4	5.52253	5.37933	5.48717
ATP1B1	9.9425	9.19693	9.87704
ATP1B2	6.61751	6.61409	6.76844
ATP1B3	8.75159	9.25257	8.70865
ATP1B4	5.37763	5.37645	5.37185
ATP2A1	5.31725	5.31174	5.32256
ATP2A2	8.54392	8.66029	8.50046
ATP2A3	6.12564	6.11814	6.32877
ATP2B1	5.58146	5.57142	5.55012
ATP2B2	5.35516	5.3813	5.3587
ATP2B3	5.37897	5.382	5.38551
ATP2B4	8.5437	8.47658	8.47439
ATP2C1	6.9483	7.21607	6.96396
ATP2C2	6.26472	6.192	6.50457
ATP4A	5.28118	5.29968	5.29693
ATP4B	5.39837	5.38933	5.40024
ATP5A1	12.1433	12.1642	12.1257
ATP5B	12.5517	12.7501	12.7095
ATP5C1	10.4687	10.8427	10.391
ATP5D	8.81022	8.77358	8.94563
ATP5E	13.1527	13.2238	13.2508
ATP5EP2	12.3233	12.3435	12.3414
ATP5F1	9.61034	9.58631	9.32414
ATP5G1	7.88072	8.04312	8.0313
ATP5G2	5.68595	5.69631	5.71332
ATP5G3	6.22463	6.37472	6.2076
ATP5H	11.7438	11.7107	11.913
ATP5I	8.08093	8.01938	7.82705
ATP5J	10.8721	10.9615	10.7751
ATP5J2	7.95098	8.09943	7.99526
ATP5L	9.64302	9.63931	9.44207
ATP5O	11.2919	11.3073	11.0466
ATP5S	6.65958	6.48629	6.65042
ATP6AP1	11.4623	11.3511	11.8995
ATP6AP1L	6.64875	6.266	6.90721
ATP6AP2	10.5932	10.3857	10.4453
ATP6V0A1	9.42792	9.26687	9.60396
ATP6V0A2	6.92859	7.14667	7.04604
ATP6V0A4	5.49152	5.64885	5.50995
ATP6V0B	8.82583	9.04168	9.07402
ATP6V0C	10.1134	10.1091	10.4
ATP6V0D1	8.60732	8.76062	8.30246
ATP6V0E1	11.2237	11.0772	11.0545
ATP6V0E2	9.98214	9.67562	10.0976
ATP6V1A	9.92038	9.99741	9.86396
ATP6V1B1	8.13743	7.80439	8.56472
ATP6V1B2	10.0658	10.3436	10.0444
ATP6V1C1	6.4408	6.48684	6.59301
ATP6V1C2	5.36606	5.64914	5.38056
ATP6V1D	9.93101	9.71699	9.94074
ATP6V1E1	10.6575	10.7242	10.7744
ATP6V1E2	6.4317	6.68841	6.42023
ATP6V1F	11.0167	11.28	11.1053
ATP6V1G1	10.8939	10.6415	10.9122
ATP6V1G2	5.96193	5.75372	6.03567
ATP6V1G3	5.39429	5.41738	5.40456
ATP6V1H	7.00345	7.04759	7.08346
ATP7A	5.34302	5.3323	5.32676
ATP7B	6.47419	5.93278	6.43204
ATP8A1	5.42905	5.53101	5.41092
ATP8A2	5.63587	5.63764	5.67965
ATP8B1	6.02709	5.88263	6.23847
ATP8B2	5.9143	5.84108	5.79095
ATP8B3	5.63625	5.57042	5.83963
ATP9A	5.61238	5.6056	5.66869
ATP9B	5.96293	5.97075	6.00074
ATPAF1	8.60316	8.3939	8.78632
ATPAF2	6.09504	6.05521	6.27547
ATPIF1	7.87206	7.7004	8.03409
ATR	5.34871	5.36551	5.34745
ATRAID	10.6322	10.5023	10.5149
ATRIP	7.6134	7.25583	8.00279
ATRN	5.69258	5.7188	5.70975
ATRX	6.06675	6.00283	6.03507
ATXN1	6.80691	6.60427	6.59921
ATXN10	6.14999	6.07068	6.23439
ATXN1L	7.8579	8.12125	7.77267
ATXN2	9.76606	9.57401	10.0646
ATXN2L	5.99067	6.13764	6.24753
ATXN3	6.54283	6.58582	6.7675
ATXN3L	5.27882	5.28039	5.27726
ATXN7	5.35027	5.35784	5.35668
ATXN7L2	6.15505	6.3698	6.29546
ATXN7L3	7.95129	7.95654	8.20973
AUH	7.20663	6.86092	7.21596
AUNIP	6.04063	6.75332	6.36014
AUP1	6.59365	6.7048	6.70417
AURKA	6.97171	8.17323	7.52284
AURKAIP1	11.1307	11.1307	11.2842
AURKAPS1	5.41399	5.52208	5.49475
AURKB	6.39934	7.71449	6.90105
AURKC	5.38356	5.40273	5.39048
AUTS2	9.64965	9.41843	9.83319
AVEN	6.28709	6.42492	6.14386
AVIL	5.93149	5.92183	6.04669
AVL9	6.07664	6.38652	6.1213
AVP	5.83422	5.71843	5.95825
AVPI1	8.35273	8.36111	8.38567
AVPR1A	5.38605	5.38638	5.4119
AVPR1B	5.42943	5.39291	5.40767
AWAT1	5.41592	5.41263	5.44765
AWAT2	5.41713	5.48472	5.43821
AXDND1	5.34278	5.32892	5.34311
AXIN1	7.21186	7.23249	7.41365
AXIN2	7.50101	6.95963	7.3298
AXL	8.47475	8.21766	8.09343
AZGP1	10.4605	8.76899	10.8484
AZI2	7.35426	7.09411	7.30637
AZIN1	6.42288	6.44674	6.40297
AZIN2	6.53199	6.21657	6.50176
AZU1	5.43281	5.35403	5.53219
B2M	12.2681	12.3952	11.8803
B3GALNT1	5.72987	5.78828	5.7296
B3GALNT2	6.03542	6.36822	6.1411
B3GALT1	5.5524	5.55454	5.58197
B3GALT2	5.43049	5.47882	5.44529
B3GALT4	6.95525	6.99407	7.1256
B3GALT5	5.37174	5.34401	5.36713
B3GALTL	6.18847	6.16342	6.19891
B3GAT1	5.55343	5.55491	5.5046
B3GAT2	5.3374	5.35288	5.35232
B3GAT3	6.92616	7.06626	7.2798
B3GNT2	7.01941	7.05754	6.74446
B3GNT3	5.53893	5.57959	5.51426
B3GNT4	5.48772	5.59525	5.51276
B3GNT5	5.35483	5.52215	5.35862
B3GNT6	5.27087	5.28235	5.2494
B3GNT7	5.28516	5.30638	5.30335
B3GNT8	5.98222	5.92966	6.15517
B3GNT9	5.42257	5.42	5.42159
B3GNTL1	5.97666	6.02606	6.14406
B4GALNT1	5.63396	5.75489	5.65506
B4GALNT2	5.32683	5.36502	5.35918
B4GALNT3	5.22317	5.20508	5.22004
B4GALNT4	6.34099	6.24222	6.92914
B4GALT2	5.93046	5.95633	5.94008
B4GALT3	9.28271	9.33714	9.359
B4GALT4	6.75808	6.85627	6.7332
B4GALT5	8.85047	9.20715	8.44611
B4GALT6	5.38774	5.40084	5.34926
B9D1	5.91327	5.75973	6.11857
BAALC	5.69302	5.73556	5.74566
BAALCOS	5.23988	5.23684	5.24892
BAAT	5.27866	5.26255	5.27352
BABAM1	7.50497	7.6086	7.43536
BACE1	5.72397	5.67574	5.67308
BACE2	7.282	7.73142	6.85512
BACH1	5.46895	5.49817	5.4368
BACH2	5.48963	5.50734	5.41118
BAD	5.97752	5.91537	5.97444
BAG3	8.95949	8.57466	9.05486
BAG4	6.29005	6.27757	6.4174
BAG5	6.10325	6.16867	6.15375
BAG6	7.46662	7.63575	7.73323
BAHD1	5.54655	5.55488	5.55268
BAI1	5.33882	5.36764	5.36781
BAI2	5.77684	5.46753	6.05731
BAI3	5.33017	5.2881	5.34127
BAIAP2	6.02702	5.93216	6.25001
BAIAP2L1	7.88311	8.30037	7.97361
BAIAP2L2	5.98242	6.5494	6.17053
BAIAP3	5.48861	5.36164	5.68904
BAK1	5.86355	6.05521	5.97386
BANF1	8.63366	8.81468	8.6884
BANF2	5.37507	5.39843	5.40175
BANK1	6.18253	6.47721	5.68045
BANP	7.58545	7.8293	7.78771
BAP1	7.27405	7.20109	7.46383
BARD1	7.77751	8.09852	8.13102
BARHL1	5.33121	5.32214	5.3473
BARHL2	5.42646	5.45005	5.43284
BARX1	5.38956	5.56489	5.37796
BARX2	6.12099	6.16681	6.22222
BASP1	10.5079	10.4207	10.1359
BATF	7.57105	7.33516	7.73294
BATF2	5.69488	6.07699	5.80624
BATF3	6.37874	6.59309	6.10533
BAX	6.0273	6.25007	6.11285
BAZ1A	7.35643	7.69415	7.51717
BAZ1B	6.93237	7.01449	7.02003
BAZ2A	5.54512	5.54512	5.56322
BAZ2B	8.11359	7.83033	8.22422
BBOX1	6.10762	6.66929	5.66161
BBS10	5.95679	5.90422	5.95202
BBS2	8.14908	7.94463	8.11154
BBS4	7.87958	7.31337	8.16803
BBS5	5.65142	5.5494	5.74231
BBS7	5.63705	5.66469	5.58795
BBS9	6.11471	6.05691	6.07656
BBX	8.88701	8.75891	8.91487
BCAM	6.14419	5.72499	6.31591
BCAN	5.41851	5.50879	5.43463
BCAP29	5.60793	5.56268	5.59358
BCAP31	10.9124	11.2098	11.1845
BCAR1	6.93578	7.01128	7.07908
BCAR3	8.39552	7.79242	8.0639
BCAS1	6.36921	5.64158	6.60564
BCAS2	5.50835	5.49099	5.46096
BCAS3	5.78575	5.70634	5.89634
BCAS4	8.10801	7.46271	8.75968
BCAT1	6.05043	6.26951	5.84372
BCAT2	8.61159	8.11682	8.87779
BCCIP	8.22766	8.08446	8.06773
BCDIN3D	8.04487	7.71008	8.25103
BCHE	5.69267	5.54989	5.58985
BCKDHA	9.35907	9.12088	9.46176
BCKDHB	6.3106	6.19695	6.15999
BCKDK	10.0041	9.83719	10.1738
BCL10	6.38084	6.37103	6.10104
BCL11A	5.84818	6.70013	5.5814
BCL11B	5.93806	6.21298	5.70639
BCL2	6.81995	6.27656	7.03393
BCL2A1	5.48707	5.49386	5.45047
BCL2L1	8.52364	8.28314	8.54097
BCL2L10	5.43474	5.51877	5.4439
BCL2L11	5.47985	5.66138	5.45364
BCL2L12	7.94748	8.39802	7.96704
BCL2L13	9.47422	9.54791	9.61315
BCL2L14	5.4129	5.4247	5.41388
BCL2L15	5.35253	5.33027	5.34644
BCL2L2	8.48483	8.11131	8.49302
BCL3	8.81909	8.63965	8.8178
BCL6	7.59487	7.46375	7.57662
BCL6B	6.01136	5.92316	5.94356
BCL7A	5.48317	5.48739	5.49226
BCL7B	7.2834	7.34208	7.32432
BCL7C	9.11949	8.93956	9.16233
BCL9	8.02442	7.71437	8.20843
BCL9L	6.48117	6.53821	6.53117
BCLAF1	6.47632	6.49997	6.45878
BCMO1	5.40939	5.45903	5.42455
BCOR	6.593	6.42959	6.7774
BCORL1	6.28444	6.21592	6.4173
BCORP1	5.21701	5.21143	5.21781
BCR	5.80156	5.90516	5.84847
BCS1L	7.5796	7.76287	7.72423
BDH1	5.48924	5.48691	5.50346
BDKRB1	5.67757	5.7226	5.69903
BDKRB2	5.64035	5.58849	5.75867
BDNF	5.44862	5.46105	5.46006
BDP1	5.89878	5.84908	6.09521
BECN1	7.91422	7.6639	8.05702
BEGAIN	5.64759	5.69344	5.71347
BEND3	5.49724	5.53712	5.51593
BEND4	5.44615	5.44817	5.45498
BEND5	6.08872	5.93539	5.96819
BEND6	6.2851	6.28634	5.82818
BEND7	5.55018	5.54739	5.56255
BEST1	5.88206	5.93342	5.78192
BEST2	5.36084	5.36102	5.34432
BEST3	5.33447	5.33975	5.34556
BET1	7.29633	7.27942	7.14726
BET1L	6.32352	6.21985	6.48801
BEX1	6.95719	6.31122	7.18798
BEX2	7.95123	8.03947	7.85503
BEX4	8.11362	7.72035	7.81186
BEX5	6.21171	6.21235	6.11787
BFAR	7.91692	7.89294	8.00506
BFSP1	5.48862	5.57591	5.50632
BFSP2	5.44133	5.48416	5.46473
BGLAP	6.02813	5.96451	6.1111
BGN	13.69	13.4045	13.3074
BHLHA15	5.4318	5.4736	5.4376
BHLHB9	6.11676	6.0684	6.23693
BHLHE22	6.60468	6.48055	5.83518
BHLHE23	5.32486	5.29416	5.31863
BHLHE40	11.5105	10.7076	11.58
BHLHE41	7.17249	6.89453	6.80835
BHMT	5.3217	5.2652	5.27253
BICC1	5.47878	5.49309	5.38588
BICD1	5.66554	5.71889	5.59985
BICD2	6.93857	7.0806	6.9166
BID	6.54462	6.83326	6.4397
BIK	6.98161	6.59696	7.23052
BIN1	7.8116	8.09271	7.35952
BIN2	5.27437	5.30242	5.25762
BIN3	6.08913	6.04306	6.25216
BIRC2	7.95169	8.09182	7.79224
BIRC3	5.68546	5.94036	5.57872
BIRC5	5.80368	6.39243	6.08744
BIRC6	6.71547	6.74825	6.83839
BIRC7	5.41546	5.44956	5.43944
BIRC8	5.37527	5.386	5.39192
BIVM	7.35246	7.36379	7.15787
BLCAP	8.32972	8.19579	8.49893
BLID	5.41248	5.43797	5.39003
BLK	5.6463	5.82853	5.43168
BLM	5.92943	6.61528	6.17943
BLMH	6.89795	6.91308	6.99775
BLNK	5.27837	5.27003	5.28108
BLOC1S1	9.52441	9.27108	9.65168
BLOC1S2	5.80948	5.83782	5.78732
BLOC1S3	5.35291	5.36506	5.37359
BLOC1S5	6.39125	6.4091	6.40428
BLVRA	9.05684	8.75403	9.1178
BLVRB	7.4544	7.18568	7.68661
BMF	5.87784	5.92514	5.89121
BMI1	9.61432	9.14037	9.66855
BMP1	5.85848	5.89446	5.75993
BMP10	5.29423	5.26595	5.28136
BMP15	5.33576	5.36052	5.34436
BMP2	5.79962	6.07819	5.6792
BMP2K	5.93753	5.97278	5.88592
BMP3	5.52883	5.53338	5.51071
BMP4	5.55422	5.43505	5.54227
BMP5	5.4936	5.57936	5.45498
BMP6	5.91279	5.9616	5.66162
BMP7	5.77112	6.1931	5.67342
BMP8A	5.31855	5.31962	5.32555
BMPER	5.35501	5.37994	5.35592
BMPR1A	6.48719	6.53831	6.47636
BMPR1B	6.8196	5.63427	7.47377
BMPR2	8.08496	7.82939	7.868
BMS1	5.45592	5.45131	5.45957
BMS1P4	5.513	5.4978	5.52334
BMS1P5	5.72561	5.70504	5.77761
BMX	5.41661	5.41492	5.38813
BNC1	5.42224	5.43543	5.40679
BNC2	6.6359	6.22704	6.14253
BNIP1	6.7082	6.63832	6.72248
BNIP2	7.89245	8.086	7.59587
BNIP3	9.27119	9.57234	9.5187
BNIP3L	6.04101	5.89392	5.99628
BNIPL	5.92954	5.72164	6.03146
BOC	6.03781	5.96304	5.57351
BOD1	9.27022	9.04475	9.47021
BOD1L1	5.27522	5.29691	5.28238
BOK	7.2843	7.1995	7.30898
BOLA2	8.87961	9.20338	9.15178
BOLA3	10.0784	10.3521	10.0707
BOLL	5.31452	5.33008	5.32601
BOP1	5.60859	5.90688	5.63703
BORA	6.32265	6.90745	6.49725
BPGM	5.48471	5.50866	5.48549
BPHL	8.61804	8.54605	8.78409
BPI	5.44369	5.64208	5.42534
BPIFA1	5.31739	5.33295	5.34416
BPIFA2	5.4012	5.3969	5.41594
BPIFA3	5.36244	5.36637	5.3775
BPIFB1	6.70807	5.91792	7.02265
BPIFB2	5.4674	5.39179	5.59269
BPIFB3	5.36768	5.35441	5.35422
BPIFB4	5.29718	5.37372	5.35242
BPIFB6	5.32697	5.31506	5.33378
BPIFC	5.37516	5.38475	5.36688
BPNT1	6.95184	7.00442	7.08192
BPTF	5.72311	5.74036	5.75032
BRAF	5.82488	5.98576	5.99491
BRAT1	8.8583	8.88878	9.08529
BRCA1	5.70393	5.81357	5.95042
BRCA2	5.55141	5.54768	5.50959
BRD1	6.45397	6.55893	6.52642
BRD2	10.021	9.89149	10.2339
BRD3	8.65385	8.42283	8.93116
BRD4	5.63649	5.70048	5.63974
BRD7	6.94682	7.18563	6.97486
BRD8	7.58635	7.17363	7.70651
BRD9	7.32605	7.37201	7.3903
BRDT	5.34913	5.26685	5.37466
BRE	7.64689	7.36548	7.72495
BRF1	5.56797	5.5511	5.58541
BRF2	7.84641	7.71108	8.13702
BRI3	9.86973	10.1856	9.45845
BRI3BP	6.30633	6.62255	6.47404
BRICD5	6.40717	6.31256	6.70666
BRINP1	5.82841	5.88904	5.55853
BRINP2	5.75285	5.68845	6.20537
BRINP3	5.77701	5.90486	5.69781
BRIX1	8.24013	8.61228	8.2455
BRK1	9.61271	9.21817	9.28262
BRMS1	8.76163	8.89389	9.06393
BRMS1L	6.02282	6.04848	5.9577
BROX	5.78027	5.77764	5.69517
BRPF1	8.27755	8.50442	8.42088
BRPF3	8.30922	8.13858	8.34692
BRS3	5.39609	5.39787	5.39583
