	Cluster_0	Cluster_1	Cluster_2
A1BG	5.4514608058608065	5.428227192982457	5.467245142857142
A1CF	5.35184652014652	5.366106140350878	5.361339428571428
A2M	7.289591941391942	7.383629824561404	7.003225714285714
A3GALT2	5.293554578754579	5.297042105263158	5.309769714285715
A4GALT	6.504887179487179	6.466640350877193	6.384025142857142
A4GNT	5.436639926739926	5.451882456140351	5.44441142857143
AAAS	6.209548717948718	6.058528947368422	6.359437142857143
AACS	7.451880952380952	7.627707017543861	7.719929142857143
AADAC	5.35699597069597	5.4033877192982445	5.3114354285714285
AADACL2	5.360800732600732	5.353608771929824	5.366622857142858
AADACL3	5.366195238095239	5.354955263157895	5.387304571428571
AADACL4	5.343837728937729	5.346301754385966	5.383363428571428
AADAT	5.350780219780219	5.403670175438596	5.343334857142857
AAED1	6.515646153846154	6.736824561403509	6.368090857142857
AAK1	5.536675824175823	5.552371052631578	5.543793142857143
AAMDC	8.22076263736264	7.923884210526316	8.521444571428573
AAMP	6.60752673992674	6.6702280701754395	6.852200000000002
AANAT	5.266628205128206	5.254397368421054	5.268769714285714
AAR2	8.797436263736264	8.692435964912281	8.859302857142858
AARS	10.55936446886447	11.106730701754387	10.601785142857143
AARS2	7.262451648351648	7.389963157894737	7.355447428571428
AARSD1	8.060981684981686	7.812440350877193	8.263101714285714
AASDH	7.169155677655676	7.032095614035088	7.132021714285713
AASDHPPT	6.96217326007326	6.948785964912281	6.950558857142857
AASS	5.8082754578754585	5.735798245614035	5.697615428571429
AATF	8.645729304029304	8.631459649122807	8.749745714285714
AATK	5.431205128205129	5.426428947368421	5.449425714285714
ABAT	5.631512087912087	5.434931578947368	5.659294285714286
ABCA1	9.355355677655677	9.452240350877192	9.087796571428571
ABCA10	5.532339926739927	5.458916666666667	5.502260571428571
ABCA12	5.5204615384615385	5.567831578947367	5.553325714285714
ABCA13	5.35187435897436	5.519158771929824	5.328339428571429
ABCA2	5.348723809523809	5.372383333333332	5.346425714285714
ABCA3	7.770553846153847	7.0387508771929825	8.230012
ABCA4	6.34263663003663	6.359993859649122	6.257695999999999
ABCA5	5.929227106227106	5.915027192982456	5.956993142857144
ABCA6	6.274267765567766	6.08398245614035	5.871298285714286
ABCA7	5.431699633699634	5.403279824561404	5.436262285714285
ABCA8	6.003691575091574	5.762236842105263	5.659249142857143
ABCA9	5.524051648351648	5.507401754385965	5.497698857142858
ABCB1	5.924124175824176	5.880724561403508	5.632320571428571
ABCB10	7.024886080586081	7.147628947368422	7.027224
ABCB11	5.459481318681319	5.47655	5.476944
ABCB4	5.564410256410256	5.590314912280701	5.496682857142857
ABCB5	5.167679853479854	5.164829824561403	5.168168571428571
ABCB6	7.170280586080587	7.361677192982456	7.443697142857142
ABCB7	7.61891684981685	7.540444736842104	7.714473142857143
ABCB8	5.535588278388278	5.474959649122807	5.572304571428571
ABCB9	7.049930402930404	7.11405701754386	7.253217142857143
ABCC1	5.8629959706959704	6.013933333333333	5.8701
ABCC10	6.29738717948718	6.464464035087719	6.341404571428572
ABCC11	6.069879487179487	6.158580701754385	6.174994285714286
ABCC12	6.18470695970696	6.2399578947368415	6.202223999999999
ABCC13	5.64014945054945	5.503111403508773	5.701438285714286
ABCC2	5.5675373626373625	5.727154385964913	5.540568
ABCC3	5.428354945054945	5.45467894736842	5.470207428571428
ABCC4	5.967321611721612	6.42139649122807	5.767182857142857
ABCC5	8.076044688644687	7.35701052631579	8.133211428571428
ABCC6	5.509493772893774	5.441773684210527	5.4920548571428585
ABCC8	6.850242124542126	5.655842982456141	7.249437714285714
ABCC9	5.524568131868132	5.544152631578947	5.476205714285714
ABCD1	5.932081318681319	6.126133333333334	5.998925714285715
ABCD2	5.402527838827839	5.414544736842106	5.396374285714285
ABCD3	7.050418681318681	6.6418526315789475	7.1739422857142845
ABCD4	5.518789010989011	5.501088596491227	5.540544
ABCE1	7.7404175824175825	8.035579824561403	7.812438285714285
ABCF1	8.30532087912088	8.630277192982456	8.298493714285714
ABCF2	6.397653846153846	6.5631035087719285	6.350694857142857
ABCF3	6.509214652014652	6.601851754385965	6.732387999999999
ABCG1	5.53374945054945	5.542143859649123	5.5546874285714285
ABCG2	5.420754578754579	5.313783333333333	5.378623999999999
ABCG4	5.496664468864468	5.508555263157894	5.494398857142856
ABCG5	5.7491076923076925	5.772712280701754	5.778021142857143
ABCG8	5.383912454212454	5.37456754385965	5.393561142857143
ABHD1	5.805721611721611	5.531586842105263	5.850896
ABHD11	6.901704395604396	6.997936842105261	6.911129142857143
ABHD12	7.387644322344323	7.437314035087719	7.780158857142857
ABHD12B	5.577830769230769	5.460206140350877	5.6767514285714284
ABHD13	5.417369597069597	5.430850000000001	5.440060571428572
ABHD14A	7.843832234432234	7.406041228070176	8.089792571428571
ABHD14B	7.016743589743589	6.757565789473684	7.203327428571429
ABHD15	6.408241025641026	6.35179649122807	6.414264
ABHD16A	8.588202564102565	8.569698245614035	8.54056457142857
ABHD16B	5.31721391941392	5.324800877192982	5.328531999999999
ABHD17A	5.7543380952380945	5.760312280701755	5.800249142857143
ABHD17B	5.881547252747252	6.001877192982457	5.8616148571428575
ABHD17C	9.329228937728939	9.201201754385966	9.69964742857143
ABHD2	5.543123076923078	5.502834210526316	5.568590285714286
ABHD3	7.433030769230769	7.389004385964913	7.456642285714286
ABHD4	6.427383516483516	6.257560526315789	6.479597142857143
ABHD5	6.789896336996337	6.9562526315789475	6.827629142857143
ABHD6	6.294102930402931	6.424544736842105	6.361998285714284
ABHD8	8.251510989010988	8.160680701754385	8.346765714285715
ABI1	6.402717216117217	6.564191228070175	6.385836000000002
ABI2	5.9706816849816855	5.974533333333333	6.000319428571427
ABI3	6.52642673992674	6.747539473684211	6.423270285714287
ABI3BP	7.0862362637362635	7.050658771929824	6.463607428571429
ABL1	5.665646886446886	5.697571929824561	5.695679999999999
ABL2	5.666924175824176	5.72053859649123	5.637582285714286
ABLIM1	6.798045787545787	6.976489473684212	6.655286857142858
ABLIM2	6.244037728937729	6.093385964912281	6.279923428571428
ABLIM3	6.225926373626374	5.766743859649123	6.369635428571429
ABO	5.340572527472527	5.336166666666666	5.3358805714285715
ABR	5.67565934065934	5.617838596491228	5.709179428571429
ABRA	5.396312820512821	5.414118421052632	5.41145942857143
ABRACL	7.382291941391941	8.26462543859649	7.366276571428573
ABT1	5.767020512820513	5.875154385964914	5.764473142857144
ABTB1	7.260334798534799	7.033521929824562	7.3304982857142855
ABTB2	5.6233611721611725	6.060395614035087	5.596210857142857
ACAA1	8.620435164835166	8.412929824561402	8.651850285714286
ACACA	8.790272161172162	8.652393859649122	8.947210285714286
ACACB	8.110372161172162	7.309491228070176	7.887129714285715
ACAD10	6.81481282051282	6.663922807017545	6.963534285714286
ACAD11	8.018658974358974	7.739377192982456	8.069381714285713
ACAD8	6.47893663003663	6.473638596491228	6.403170857142857
ACAD9	8.298606959706959	8.353671929824563	8.418250857142855
ACADL	5.431181318681319	5.564496491228071	5.374381142857143
ACADM	8.482691941391943	8.670507894736842	8.265605142857144
ACADSB	6.319288644688645	5.73548157894737	6.488438285714286
ACADVL	9.052549450549453	8.778784210526315	9.113941714285714
ACAN	5.4264798534798535	5.432943859649122	5.4223862857142855
ACAP1	6.55285238095238	7.08775701754386	6.1900891428571425
ACAP2	6.739699267399267	6.848905263157895	6.727177142857143
ACAP3	5.7215926739926735	5.709407017543859	5.792479999999999
ACAT1	9.340612087912088	9.176983333333332	9.383861142857143
ACAT2	6.459698168498169	6.780350877192983	6.516635428571429
ACBD3	8.921468131868133	8.918273684210526	8.948302857142856
ACBD4	5.778964835164835	5.668090350877192	5.855408571428572
ACBD5	5.55927619047619	5.600759649122808	5.577865142857143
ACBD6	7.762474725274726	7.672462280701755	7.876094857142856
ACCS	6.373233333333333	6.2694561403508775	6.393278857142858
ACCSL	5.449887545787545	5.454347368421053	5.453538857142857
ACD	7.450200732600732	7.6123324561403525	7.56576
ACE	5.37707032967033	5.381258771929825	5.404688571428571
ACE2	5.502498901098901	6.181325438596493	5.474905142857142
ACER1	5.3632919413919415	5.3780438596491225	5.367894285714286
ACER2	5.564414652014652	5.504101754385966	5.552249714285715
ACER3	7.902641758241759	7.944516666666667	8.048057714285715
ACHE	5.473652380952381	5.507650877192983	5.480688
ACIN1	8.782107692307694	8.530558771929824	8.85103657142857
ACKR1	8.044612087912087	7.522372807017544	6.672861714285714
ACKR2	5.48693772893773	5.4288842105263155	5.520126857142857
ACKR3	7.883179120879121	7.594087719298246	7.6502108571428575
ACKR4	5.438082051282053	5.431477192982455	5.390332
ACLY	9.628400000000001	9.465995614035087	9.801546857142858
ACMSD	6.4549688644688645	6.1563333333333325	6.657916571428572
ACN9	7.1425754578754574	7.593430701754387	6.984954285714285
ACO1	9.490752014652015	9.436363157894737	9.187942285714286
ACO2	7.501008058608058	7.67462807017544	7.600988
ACOT1	6.432931501831502	6.18283947368421	6.421101714285714
ACOT11	5.724515018315018	5.824402631578947	5.780612571428572
ACOT12	5.42172967032967	5.4311219298245605	5.435618285714286
ACOT13	8.330168131868131	8.64527456140351	8.449670285714284
ACOT2	6.201271428571428	6.08556403508772	6.139170857142856
ACOT4	8.396384981684982	7.332869298245613	8.525084571428572
ACOT6	5.295824908424908	5.340561403508771	5.311027428571428
ACOT7	5.4502505494505495	5.457821929824562	5.460692571428571
ACOT8	6.089507326007326	6.101392105263157	6.18372
ACOT9	6.690962271062271	7.154105263157895	6.468782857142859
ACOX1	5.471862637362638	5.510739473684211	5.458137142857143
ACOX2	8.760582783882786	7.4584789473684205	9.194717142857142
ACOX3	8.234289377289379	7.9472350877192985	8.196941714285714
ACOXL	5.299672527472527	5.287906140350877	5.320841714285715
ACP1	9.440054212454212	9.578501754385965	9.319687428571429
ACP2	7.794393406593406	7.965529824561403	7.962905142857144
ACP5	6.829315018315018	7.374638596491228	7.228209714285713
ACP6	7.039373992673993	6.866709649122807	7.096922857142856
ACPP	5.555463736263736	5.607568421052632	5.506170285714286
ACPT	5.934457875457875	5.962492105263159	5.993322857142858
ACR	5.496611721611721	5.51025350877193	5.513674857142857
ACRBP	5.59041684981685	5.605432456140352	5.554038857142858
ACRC	5.867483882783883	5.910851754385965	5.878389714285714
ACRV1	5.482817582417582	5.562031578947368	5.517770857142858
ACSBG1	5.4293080586080595	5.671788596491228	5.441114857142857
ACSBG2	5.398460805860806	5.378850000000001	5.384358857142857
ACSF2	7.039477289377289	6.51428947368421	7.099139428571429
ACSF3	5.546668131868133	5.575802631578947	5.570680571428571
ACSL1	6.994626007326007	7.458641228070175	6.747257714285713
ACSL3	7.318258974358975	7.159870175438596	7.413704
ACSL4	6.139169597069597	6.2574307017543855	5.928698285714285
ACSL5	5.48807619047619	5.523692105263157	5.467531428571428
ACSL6	5.392044322344322	5.413262280701755	5.389734857142858
ACSM1	5.378999267399268	5.4626526315789485	5.377616
ACSM2B	5.3510926739926745	5.35224649122807	5.360733714285715
ACSM3	5.608208058608058	5.717758771929825	5.571567999999999
ACSM4	5.362032234432235	5.351610526315789	5.382517142857142
ACSM5	5.7085673992674	5.627938596491228	5.635972000000001
ACSS1	7.0163146520146515	6.807145614035088	7.190357142857143
ACSS2	5.71364945054945	5.70013245614035	5.679536000000001
ACSS3	5.36154065934066	5.342538596491229	5.384384571428572
ACTA1	6.313879120879121	6.655219298245615	6.145892000000001
ACTA2	12.958321245421246	12.752902631578946	12.187996571428572
ACTB	13.43279597069597	13.612521052631578	13.290659428571427
ACTBL2	5.165307692307692	5.199137719298244	5.181438285714286
ACTC1	5.406818315018315	5.389483333333333	5.334784000000001
ACTG1	13.145380586080586	13.154694736842105	12.962824571428573
ACTG2	9.108312087912088	9.546894736842104	8.046617714285714
ACTL10	5.804683882783882	5.695999122807018	5.962301142857143
ACTL6A	8.87093076923077	9.212026315789473	8.95156342857143
ACTL6B	5.459707326007327	5.436890350877193	5.616811428571428
ACTL7A	5.351065201465201	5.3639631578947355	5.366130285714285
ACTL7B	5.649722710622711	5.700215789473685	5.653901142857143
ACTL8	5.523371062271062	5.616209649122807	5.546257714285714
ACTL9	5.320109157509157	5.310191228070175	5.307575428571429
ACTN1	10.865423443223442	10.895195614035087	10.496437714285715
ACTN2	5.932552747252747	5.96007894736842	6.0276182857142855
ACTN3	5.354786813186813	5.343042105263159	5.336943999999999
ACTN4	9.991657875457875	10.08631842105263	9.938994285714285
ACTR10	8.753384981684983	8.589588596491229	8.612653714285715
ACTR1A	9.308576923076924	9.260329824561401	9.24561142857143
ACTR1B	7.758087545787547	7.736400877192983	7.872973142857144
ACTR2	10.324767032967033	10.694168421052632	10.273353142857143
ACTR3	7.232768498168498	7.712176315789474	7.090787428571429
ACTR3B	5.3860267399267405	5.392173684210525	5.402334857142857
ACTR3BP2	5.4250391941391936	5.410164912280702	5.429827428571429
ACTR3BP5	5.3947113553113555	5.3922175438596485	5.415506285714286
ACTR5	7.140931135531136	7.111586842105264	7.223751428571429
ACTR6	7.807319047619049	7.985597368421052	7.976673142857143
ACTR8	6.138514652014652	6.059028070175439	6.214570285714287
ACTRT1	6.0449175824175825	6.102570175438596	6.151846285714286
ACTRT2	5.2893380952380955	5.260516666666666	5.272172571428571
ACTRT3	5.678217948717949	5.796870175438596	5.692622285714285
ACVR1	8.733783882783884	8.709120175438596	8.449873142857141
ACVR1B	5.568750915750916	5.601197368421052	5.576995428571428
ACVR1C	5.338330036630037	5.330185964912281	5.330874285714286
ACVR2A	6.2238326007326	6.266376315789475	6.081644571428572
ACVR2B	5.4259098901098906	5.41827543859649	5.508042285714286
ACVRL1	6.3309373626373615	6.362601754385965	6.066389714285713
ACY1	8.20063772893773	7.923728947368422	8.374257714285715
ACY3	5.458000366300367	5.679499999999999	5.381823999999999
ACYP1	5.8999538461538465	5.9169	6.021519428571428
ACYP2	6.6240520146520145	6.701308771929825	6.631506857142857
ADA	7.51544835164835	8.062675438596491	7.217314857142857
ADAD1	5.245373992673993	5.255257894736841	5.254129714285715
ADAD2	5.3831468864468865	5.368301754385965	5.363377142857143
ADAL	6.016421611721611	5.804918421052632	6.066173714285714
ADAM10	6.118727106227107	6.128471929824562	6.051752571428572
ADAM11	5.3821699633699644	5.391279824561403	5.402594857142857
ADAM12	5.581384249084249	5.5238964912280695	5.4598125714285715
ADAM15	7.753212820512819	8.074327192982457	7.9269685714285725
ADAM17	6.207821978021978	6.45539649122807	6.14098
ADAM18	5.414512820512821	5.405073684210525	5.418570285714285
ADAM19	5.507125274725275	5.536284210526317	5.520595999999999
ADAM2	5.479392673992674	5.459649122807018	5.501012
ADAM20	5.262851648351648	5.278044736842105	5.275824571428571
ADAM21	5.51363663003663	5.538270175438598	5.5486062857142855
ADAM22	5.39794065934066	5.384981578947369	5.367579428571429
ADAM23	5.469362271062272	5.454080701754386	5.458087999999999
ADAM28	5.653420146520146	5.76062543859649	5.583482857142857
ADAM29	5.441337362637364	5.470263157894737	5.461709714285715
ADAM30	5.336156043956043	5.323735087719299	5.338843428571428
ADAM32	5.541968498168498	5.529897368421054	5.602212
ADAM33	5.602371062271063	5.581550000000001	5.592968571428571
ADAM5	5.318531868131868	5.295906140350878	5.315078285714286
ADAM6	5.447814652014652	5.446471929824562	5.450556
ADAM7	5.813309523809524	6.098523684210526	5.647924
ADAM8	6.5238556776556775	6.88904649122807	6.5499411428571435
ADAM9	6.6110402930402925	6.80798947368421	6.455946857142857
ADAMDEC1	6.114450915750916	7.355066666666668	6.0300337142857146
ADAMTS1	6.310314652014652	6.566718421052633	6.013335999999999
ADAMTS10	5.411246886446886	5.388889473684212	5.426505714285715
ADAMTS12	5.323477289377289	5.322656140350877	5.320394285714285
ADAMTS13	5.460898168498168	5.442542105263159	5.478693714285715
ADAMTS14	5.416486446886447	5.403780701754386	5.39198
ADAMTS15	5.414140659340659	5.4217157894736845	5.436769714285714
ADAMTS16	5.403541025641025	5.401590350877193	5.420542857142857
ADAMTS17	5.523016117216116	5.546356140350877	5.552722857142857
ADAMTS18	5.43308315018315	5.428330701754386	5.4289377142857145
ADAMTS2	5.740452014652014	5.728108771929825	5.551714857142857
ADAMTS20	5.316765201465202	5.303040350877193	5.305021142857143
ADAMTS3	5.304888644688645	5.329448245614035	5.309304
ADAMTS5	5.763423809523808	5.693736842105264	5.504063999999999
ADAMTS6	5.830799633699634	5.693546491228071	5.7015588571428575
ADAMTS7	5.555782783882784	5.598917543859649	5.492446857142857
ADAMTS8	5.559266300366301	5.452499122807017	5.456989142857142
ADAMTS9	6.747346886446887	6.946725438596492	6.400145714285715
ADAMTSL1	5.422667399267399	5.424734210526315	5.398787428571429
ADAMTSL2	7.547847252747253	7.158808771929825	7.254338285714287
ADAMTSL3	5.665926373626374	5.661613157894737	5.6382274285714296
ADAMTSL4	5.6467750915750905	5.728157017543861	5.570854857142857
ADAMTSL4-AS1	5.403421978021978	5.3847499999999995	5.396959428571428
ADAP1	8.458615384615385	8.19623947368421	8.589961714285716
ADAP2	8.275640659340658	8.434593859649123	8.015500000000001
ADAR	9.836161538461539	9.783058771929825	9.944279428571429
ADARB1	6.631005128205128	6.792432456140351	6.445789142857143
ADARB2	5.476772527472527	5.503521052631578	5.500856000000001
ADARB2-AS1	5.444764835164834	5.446863157894738	5.462307999999999
ADAT2	5.542715750915751	5.572478070175439	5.583521142857142
ADCK1	6.800594505494505	6.735726315789473	6.919025142857142
ADCK2	8.879947985347986	8.771448245614033	8.999547428571427
ADCK3	6.869542490842491	6.878210526315788	6.932624571428573
ADCK4	6.539362271062273	6.310135087719298	6.810038857142858
ADCK5	6.398693406593407	6.445372807017543	6.592988571428571
ADCY1	6.550514652014653	5.786173684210527	7.013367999999999
ADCY10	5.426484981684982	5.439408771929824	5.437250285714286
ADCY2	5.937375091575092	6.006200877192982	5.970380571428571
ADCY3	9.445302930402931	9.578945614035089	9.336722857142858
ADCY4	7.356372893772893	6.965521052631579	6.962432000000001
ADCY5	5.400929670329671	5.3221342105263165	5.392151428571427
ADCY6	7.162164468864469	6.714904385964912	7.388958285714286
ADCY7	6.245541758241758	6.487351754385965	6.125365142857143
ADCY8	5.284683516483517	5.293196491228069	5.341786285714286
ADCY9	7.265010622710623	6.485329824561403	7.422877714285715
ADCYAP1	5.823467765567766	5.966373684210526	5.95438
ADCYAP1R1	5.331339926739927	5.335211403508772	5.360310285714286
ADD1	8.739879487179486	8.492620175438596	8.757277142857145
ADD2	5.3491304029304025	5.373363157894738	5.364960000000001
ADD3	6.8507941391941385	7.276835964912281	6.568146857142856
ADGB	5.51482380952381	5.504515789473684	5.519026857142857
ADH1A	7.575308058608059	6.948434210526315	6.364362857142857
ADH1C	5.6695142857142855	5.767418421052631	5.4566799999999995
ADH4	5.393411721611722	5.382928947368422	5.367822285714285
ADH5	5.685967399267399	5.616971929824561	5.665950857142858
ADH6	5.471217216117216	5.486528070175438	5.493228571428571
ADH7	5.319228571428572	5.3503991228070165	5.320970285714286
ADHFE1	6.66205054945055	6.4243035087719305	6.624431428571429
ADI1	5.500904761904762	5.544283333333334	5.529941142857143
ADIG	5.426972527472526	5.438314912280702	5.42748
ADIPOR1	8.961346153846154	8.817675438596492	9.187701142857142
ADIPOR2	9.640605860805861	9.293374561403507	9.897578857142857
ADIRF	11.819645787545788	10.089744736842105	11.95488742857143
ADK	6.038521978021978	6.0738859649122805	6.01898
ADM	8.073546886446888	9.183614035087718	7.622020571428571
ADNP	6.923105128205128	6.887520175438596	6.990553714285714
ADNP2	7.866724908424907	7.9589017543859635	7.884460571428572
ADO	7.942104029304029	7.8934771929824565	7.983366285714286
ADORA1	5.474761904761905	5.4898298245614034	5.526141142857144
ADORA2A	6.801016483516483	6.628989473684211	6.766998857142857
ADORA2B	5.836948351648351	6.343017543859649	5.742070857142856
ADORA3	6.715117582417583	6.808559649122807	6.763437142857143
ADPGK	8.10464871794872	8.29141052631579	8.124364000000002
ADPRH	5.927146886446886	5.973756140350877	5.919984
ADPRHL1	5.693755311355311	5.644127192982457	5.740872571428571
ADPRHL2	6.965235531135532	7.263407894736842	7.145026857142857
ADPRM	6.422751282051282	6.375587719298245	6.389521714285715
ADRA1A	5.366936996336997	5.371208771929825	5.378743999999999
ADRA1B	5.74586336996337	5.749705263157895	5.818742285714285
ADRA1D	5.801336630036631	5.801041228070176	5.824637142857143
ADRA2A	6.435249816849816	6.066607017543859	6.158580571428571
ADRA2B	5.8269802197802205	5.907081578947369	5.856426285714286
ADRA2C	5.596725641025642	5.628163157894738	5.638414285714285
ADRB1	5.36711098901099	5.320217543859649	5.386105714285714
ADRB2	6.5953908424908425	6.5887675438596505	6.371266285714286
ADRB3	5.3741736263736275	5.383364912280702	5.388236
ADRBK2	5.393696336996337	5.389997368421054	5.395528
ADRM1	8.75453956043956	9.144571052631578	8.94894857142857
ADSL	9.58263956043956	9.988449999999998	9.539828571428574
ADSS	8.452975091575091	8.403799122807017	8.385314857142857
ADSSL1	5.6344670329670326	5.646352631578948	5.679012
ADTRP	5.652210622710623	5.9944956140350865	5.5201142857142855
AEBP1	10.718378754578755	10.108335964912278	9.969170857142858
AEBP2	6.419324175824176	6.494817543859651	6.463039428571428
AEN	7.819946886446886	7.949252631578948	7.804181714285715
AES	9.892631501831502	9.619901754385964	10.006145714285715
AFAP1	6.375610256410257	6.356168421052632	6.2723274285714306
AFAP1L2	6.888791575091576	6.600838596491228	6.7389028571428575
AFF1	6.377709523809524	6.216449122807018	6.3490525714285715
AFF2	5.516588278388279	5.537842982456141	5.467884
AFF3	5.773990476190477	5.581378947368421	6.072905714285714
AFF4	6.479898534798535	6.346862280701755	6.564501142857145
AFG3L1P	5.479468864468864	5.512479824561404	5.493092571428572
AFG3L2	8.735205128205129	9.090998245614037	8.911623428571428
AFM	5.178523443223443	5.139849999999999	5.181214285714286
AFMID	7.299453479853479	7.219749122807018	7.312058285714286
AFP	5.891329304029305	5.697687719298245	5.842835428571429
AFTPH	6.855572161172161	6.46525701754386	7.201989142857142
AGA	8.030950915750916	7.870928947368421	8.166196571428573
AGAP1	5.445434798534798	5.4168008771929825	5.462589142857143
AGAP11	5.470705128205128	5.42945701754386	5.474256571428572
AGAP2	5.3548347985347995	5.399655263157895	5.353337142857143
AGAP3	6.097289743589744	6.318992105263158	6.183763428571428
AGAP4	5.6624322344322335	5.621265789473683	5.706322285714285
AGAP7P	5.734119413919413	5.72969298245614	5.739081142857143
AGAP8	5.883762637362637	5.89223947368421	5.948235999999999
AGAP9	5.909294505494506	5.883115789473685	5.938983428571429
AGBL1	5.369108058608059	5.381818421052631	5.395288571428572
AGBL2	5.427758974358974	5.364549122807018	5.461435428571428
AGBL3	5.342557875457875	5.327297368421053	5.344228571428571
AGBL4	5.367951648351648	5.343513157894736	5.398282857142857
AGBL5	6.3539076923076925	6.207309649122807	6.498675999999999
AGER	5.497516483516484	5.511743859649123	5.502920571428571
AGFG1	8.012460073260074	7.834242982456141	8.129894857142858
AGFG2	5.594998901098901	5.587723684210526	5.612306285714285
AGGF1	6.928252380952381	6.766241228070175	7.009743428571429
AGL	5.503392673992674	5.499879824561405	5.503365142857143
AGMAT	5.517093406593407	5.621620175438597	5.5613794285714295
AGMO	5.386665934065934	5.399179824561404	5.398146857142857
AGO1	7.287590109890109	7.55154649122807	7.294283428571429
AGO2	9.009186080586082	9.565221929824562	9.219821142857143
AGO3	5.9001241758241765	5.991514035087719	5.917819428571428
AGO4	5.784957142857143	5.778445614035086	5.849974285714285
AGPAT1	5.36456336996337	5.374637719298246	5.381464571428571
AGPAT2	7.393578021978022	7.35470350877193	7.37537657142857
AGPAT3	5.728369597069597	5.777000000000001	5.768849714285714
AGPAT4	5.949106959706961	5.9689192982456145	5.787385714285715
AGPAT5	6.456320146520146	6.628699999999999	6.4369439999999996
AGPAT6	5.8250135531135525	5.831934210526315	5.874637142857143
AGPAT9	6.2265516483516485	6.443705263157895	6.106591428571428
AGPS	7.375843956043956	7.396840350877193	7.3682599999999985
AGR2	8.040960439560438	6.1085517543859655	8.209189714285715
AGR3	8.292990109890109	5.797707894736842	8.394020000000001
AGRN	6.925705128205129	6.73134298245614	6.887946285714286
AGRP	5.427871428571429	5.470370175438596	5.432878285714286
AGT	6.001575824175824	5.771757894736842	6.2681188571428565
AGTPBP1	6.070168498168498	6.353431578947369	6.096178285714286
AGTR1	6.924494505494506	5.717829824561403	7.174730285714286
AGTR2	5.566502564102564	5.553821052631579	5.582614857142857
AGTRAP	7.251425274725274	7.241269298245613	7.260340571428571
AGXT	5.489738461538462	5.465388596491227	5.497034285714285
AHCTF1	7.6293571428571445	7.710459649122807	7.856204000000001
AHCY	9.170842490842492	9.37123596491228	9.372924
AHCYL1	10.390400732600733	9.893327192982458	10.538693714285715
AHCYL2	6.9392010989010995	6.8078043859649116	7.103484571428571
AHDC1	6.580938095238096	6.528420175438596	6.58031657142857
AHI1	7.88890183150183	7.568650877192982	8.030531428571429
AHNAK	6.545014285714286	6.304351754385966	6.596196
AHNAK2	5.5415809523809525	5.541732456140351	5.5345828571428575
AHR	6.393797802197802	6.4358157894736845	6.145879428571427
AHSA1	8.270402930402929	8.581914035087719	8.497849142857142
AHSA2	7.64251575091575	7.278657894736843	7.856768000000001
AHSG	5.473172161172161	5.474151754385965	5.457034285714285
AHSP	5.487609157509157	5.535978070175437	5.504821714285714
AICDA	5.249577655677656	5.272999122807017	5.254221142857142
AIDA	6.468842124542125	6.482742982456141	6.324409714285713
AIF1	7.750965934065934	8.142277192982455	7.301646857142857
AIF1L	6.469418681318682	7.282823684210526	6.414688000000002
AIFM1	6.668413186813186	6.7848614035087715	6.781532571428572
AIFM2	5.972453479853479	5.96436052631579	6.026800571428572
AIFM3	5.645274725274725	5.650432456140352	5.634197714285713
AIG1	7.7039223443223435	7.33065	7.924635428571429
AIM1	6.139911355311355	6.368743859649123	6.1066908571428575
AIM1L	5.4076029304029305	5.444271929824561	5.413262285714286
AIM2	5.816730036630036	6.2709324561403506	5.740705142857142
AIMP1	5.339196336996337	5.3534578947368425	5.348657142857142
AIMP2	9.43665457875458	9.664058771929827	9.433649714285714
AIP	8.842560805860806	8.838805263157894	8.812082285714286
AIPL1	5.413162637362637	5.42634298245614	5.444033714285714
AIRE	5.40044652014652	5.397706140350878	5.409186857142857
AJAP1	5.472835164835164	5.463085087719299	5.480817714285714
AJUBA	5.400484981684982	5.375834210526316	5.405679428571429
AK2	9.4769347985348	9.543022807017545	9.53668457142857
AK3	8.823267765567765	8.787994736842105	8.544635999999999
AK5	5.637895604395605	5.439314035087719	5.518562285714285
AK7	5.292283516483517	5.291783333333333	5.288301714285715
AK8	5.624058974358975	5.50815701754386	5.724489142857142
AK9	5.5757098901098905	5.536982456140351	5.653760000000001
AKAP1	5.890789377289377	5.913466666666667	5.939337714285714
AKAP10	6.347013919413919	6.248348245614036	6.397377714285714
AKAP11	7.399125641025641	7.270638596491227	7.315709714285714
AKAP12	5.7362150183150185	5.706725438596491	5.647780571428571
AKAP13	7.1053465201465205	7.117299122807018	6.874805142857143
AKAP14	5.35321684981685	5.30140350877193	5.390171428571429
AKAP17A	7.756192673992674	7.662173684210527	7.690285142857142
AKAP2	5.417604761904762	5.454105263157894	5.404688
AKAP3	5.692908791208791	5.7135605263157885	5.7461457142857135
AKAP4	5.416612087912088	5.431413157894737	5.433008
AKAP5	5.295044322344323	5.340873684210527	5.273209142857143
AKAP7	5.487240659340659	5.51186754385965	5.468901714285714
AKAP8	7.911601831501831	7.760909649122806	7.931585142857142
AKAP8L	6.858950183150183	6.772854385964912	7.152125714285713
AKAP9	5.370540293040293	5.375408771929824	5.380590857142857
AKIP1	6.30628608058608	6.284278947368421	6.286962285714284
AKIRIN1	7.350030769230769	7.678719298245614	7.1653897142857135
AKIRIN2	8.295204761904763	8.678143859649122	8.16511257142857
AKNA	7.593565934065935	7.908821929824562	7.198369714285715
