	Cluster_0	Cluster_1	Cluster_2
MYLPF	5.37234	5.36614	5.38809
MYNN	6.32449	6.23887	6.39389
MYO10	6.19093	6.37766	6.96458
MYO15A	5.36398	5.35672	5.32615
MYO15B	5.50706	5.47797	5.50199
MYO16	5.48726	5.45281	5.5482
MYO18A	5.46467	5.54166	5.52074
MYO18B	5.27856	5.26743	5.26102
MYO19	5.61785	5.60128	5.71271
MYO1A	5.63965	5.63271	5.64073
MYO1C	7.08685	6.89319	6.82675
MYO1D	7.76289	7.81783	7.45314
MYO1E	5.6257	5.76947	5.75731
MYO1F	6.09499	6.53488	6.20078
MYO1G	6.36441	6.9873	6.73622
MYO1H	5.4132	5.38516	5.4096
MYO3A	5.26842	5.24205	5.32701
MYO5A	7.08835	7.61441	7.39471
MYO5B	6.3396	5.93048	6.01546
MYO5C	9.50429	8.50009	8.22451
MYO6	8.353	7.63358	7.62893
MYO7A	5.95788	6.09294	6.05079
MYO7B	5.39086	5.40579	5.42155
MYO9A	7.54422	7.30707	7.38268
MYO9B	7.84921	8.21008	8.07259
MYOC	5.36765	5.42337	5.33824
MYOCD	5.55122	5.50828	5.5565
MYOD1	5.38003	5.36164	5.3832
MYOF	9.34199	9.02891	8.67305
MYOG	5.53335	5.56316	5.52607
MYOM1	6.39748	6.47503	6.27998
MYOM2	5.99087	6.41445	5.92432
MYOM3	5.62867	5.6292	5.55423
MYOT	5.49609	5.51157	5.53249
MYOZ1	5.92409	5.87878	5.98918
MYOZ2	5.30524	5.32017	5.28797
MYOZ3	6.36806	5.97439	5.8406
MYPN	5.3552	5.45642	5.37307
MYPOP	8.65471	8.5381	8.72547
MYRF	5.40592	5.4125	5.5228
MYRFL	5.64012	5.64734	5.55487
MYRIP	5.45166	5.44057	5.39081
MYSM1	5.44877	5.45451	5.4787
MYT1	6.08012	5.43959	5.39401
MYT1L	5.37257	5.39361	5.37831
MZF1	5.48204	5.48839	5.52872
MZT1	6.29936	6.33683	6.48151
MZT2A	5.71607	5.5784	5.64058
MZT2B	5.76216	5.59197	5.62754
N4BP1	5.54032	5.5712	5.54858
N4BP2	6.29134	6.21311	6.15918
N4BP2L1	6.34621	6.40447	6.3488
N4BP2L2	8.08369	7.90223	7.58972
N6AMT1	6.81481	6.71669	6.64714
N6AMT2	7.68385	7.5305	7.44645
NAA10	8.71212	8.90464	9.11164
NAA15	6.65499	6.59542	6.76902
NAA16	5.86872	5.89669	5.89747
NAA20	9.53608	9.27006	9.37265
NAA25	6.43772	6.36565	6.45349
NAA30	5.97563	5.96106	5.90409
NAA35	6.16575	6.07021	6.28823
NAA38	6.85052	6.70407	6.84922
NAA40	5.74396	5.66025	5.8167
NAA50	5.82726	5.87267	6.05836
NAA60	7.01584	6.81107	6.74559
NAAA	7.27112	7.7755	7.18974
NAALADL1	6.0803	6.46332	5.97124
NAALADL2	5.448	5.42747	5.40382
NAB1	7.11951	7.09911	7.48831
NAB2	6.49397	6.17354	6.4458
NABP1	7.36249	8.42848	7.94482
NABP2	7.82948	7.55613	7.64035
NACA	12.5882	12.4635	12.4441
NACA2	5.23836	5.18166	5.20438
NACAD	6.42803	6.49602	6.38064
NACAP1	6.6664	6.66035	6.60201
NACC1	5.73474	5.71788	5.74703
NACC2	6.12061	6.2136	6.57952
NADK	7.21824	7.34708	7.18126
NADSYN1	8.14397	8.00189	7.79171
NAE1	6.87748	7.09621	7.48011
NAGA	6.22569	6.35968	6.22296
NAGK	9.9968	10.472	10.0516
NAGLU	7.2904	7.34165	6.90111
NAGPA	7.451	7.50316	7.34038
NAGS	5.63051	5.62312	5.57269
NAIF1	7.35343	7.339	7.25394
NAIP	5.88226	5.92084	5.6727
NALCN	5.41767	5.39151	5.45025
NAMPT	6.32461	7.05749	6.77781
NANOS1	5.36949	5.46316	5.42824
NANOS2	5.38122	5.36799	5.36951
NANP	5.59248	5.58089	5.69902
NANS	7.88786	7.75338	7.68707
NAP1L1	6.22455	6.2268	6.32251
NAP1L2	5.55747	5.57604	5.55365
NAP1L3	5.75307	5.96378	5.62302
NAP1L4	9.82565	9.52802	9.69338
NAP1L5	6.70874	6.58846	6.4678
NAPA	6.26905	6.05508	5.97978
NAPB	7.93274	7.64402	7.65617
NAPEPLD	5.95338	5.86747	5.94542
NAPG	6.18535	6.22723	6.40657
NAPRT	8.95791	8.55301	8.91714
NAPSA	5.78583	6.10598	5.73826
NAPSB	6.76944	7.56346	6.63848
NARF	8.1329	8.27532	8.66332
NARFL	7.2709	7.13739	7.06501
NARS	9.40335	9.31738	9.64957
NARS2	7.42033	7.21172	7.41338
NASP	6.65725	6.73566	7.30657
NAT1	7.75109	6.17558	5.71633
NAT10	8.93194	8.73886	9.16605
NAT14	7.58398	7.40622	7.40351
NAT16	5.36415	5.37318	5.36013
NAT2	5.54479	5.52808	5.39007
NAT8	5.4774	5.44839	5.44398
NATD1	5.28339	5.27953	5.28216
NAV1	5.44767	5.42243	5.40666
NAV2	7.22587	6.80562	7.64129
NAV3	5.9522	5.83858	5.60497
NBAS	7.11524	7.16473	7.05177
NBEA	6.49771	6.22015	5.79905
NBEAL1	5.41063	5.41704	5.4226
NBEAL2	7.12621	7.15019	7.05306
NBL1	10.3801	10.4292	9.69279
NBN	6.85002	6.76286	6.85837
NBPF1	6.08951	5.99437	5.9425
NBPF10	5.58038	5.54511	5.62247
NBPF14	5.90403	5.83103	5.88548
NBPF15	5.40107	5.38419	5.41136
NBPF20	7.1421	7.09846	7.23326
NBPF22P	5.50989	5.47488	5.50386
NBPF3	5.54226	5.49677	5.46759
NBPF7	5.38463	5.36029	5.36128
NBR1	5.45199	5.43045	5.43872
NBR2	5.61519	5.55513	5.65224
NCALD	7.59424	7.97122	8.49568
NCAM1	5.38551	5.38528	5.40605
NCAM2	6.44688	5.88863	5.54531
NCAN	5.8886	5.88804	6.09022
NCAPD2	7.45742	7.53685	8.40548
NCAPD3	6.55351	6.55107	6.91503
NCAPG	6.89328	7.03122	7.92766
NCAPG2	5.99069	5.92723	6.4361
NCAPH	5.58355	5.61455	5.57493
NCAPH2	5.71226	5.68501	5.89834
NCBP1	7.42053	7.46539	7.71966
NCBP2	7.23252	7.21322	7.66195
NCCRP1	6.05768	7.16671	7.64181
NCDN	5.85509	5.81951	5.84576
NCEH1	6.85298	7.3236	6.71655
NCF1	5.85847	6.52488	6.10706
NCF1B	5.29328	5.41021	5.32561
NCF1C	6.12754	6.93692	6.52099
NCF4	5.90938	6.36768	6.06582
NCK1	8.38727	8.88009	9.29392
NCK2	6.8695	7.16863	7.51256
NCKAP1	7.18795	7.07576	7.44232
NCKAP1L	6.38645	7.0196	6.57658
NCKAP5	5.90346	5.76957	5.87332
NCKAP5L	6.80629	6.89638	6.80172
NCKIPSD	6.28309	6.20335	6.1966
NCL	8.77151	8.82403	9.16653
NCOA1	6.06088	6.03541	5.98774
NCOA2	5.65812	5.6569	5.71942
NCOA3	7.05914	7.21942	6.97418
NCOA4	11.2831	11.3858	11.0944
NCOA5	8.51143	8.14945	8.36492
NCOA6	8.69809	8.54137	8.74458
NCOA7	8.10414	9.07379	9.5013
NCOR1	7.04277	6.83451	6.8933
NCOR1P1	7.7696	7.49166	7.63017
NCOR2	9.75596	9.39971	9.53773
NCR1	5.45416	5.46147	5.45394
NCR2	5.35516	5.34447	5.35371
NCR3	5.43864	5.88968	5.5486
NCS1	6.56441	6.97077	7.34953
NCSTN	10.6934	10.4683	10.7334
NDC1	6.33539	6.37327	6.75265
NDC80	5.92641	6.04886	6.85393
NDEL1	7.84133	7.98701	8.08489
NDFIP2	8.57186	8.6053	8.51333
NDN	8.57852	9.15796	8.23924
NDNF	5.74617	5.9198	5.46985
NDNL2	5.79181	5.81634	5.72124
NDOR1	5.4283	5.42347	5.43264
NDP	7.35532	6.46895	6.54558
NDRG2	6.04748	6.08471	6.47436
NDRG3	7.17513	7.10283	7.17716
NDRG4	5.49993	5.55003	5.50261
NDST1	5.78345	5.6761	5.69233
NDST2	5.88413	5.9673	5.77545
NDST3	5.40571	5.40436	5.42038
NDST4	5.5833	5.55655	5.41561
NDUFA1	12.0998	12.0102	11.9748
NDUFA10	6.90603	6.81791	6.8724
NDUFA11	10.222	10.3225	10.3944
NDUFA12	9.91312	10.0016	9.87086
NDUFA13	10.459	10.2279	10.2191
NDUFA3	11.4626	11.2453	10.9628
NDUFA4	11.9473	11.8125	12.1382
NDUFA4L2	7.0732	7.74675	7.57021
NDUFA5	5.36066	5.32918	5.33484
NDUFA7	9.58244	9.13275	9.26378
NDUFA8	10.5728	10.5107	10.5509
NDUFA9	9.23647	9.29022	9.8091
NDUFAB1	10.6724	10.4816	10.6928
NDUFAF1	7.36102	7.24637	6.91497
NDUFAF2	8.9597	8.99514	8.96227
NDUFAF3	5.6376	5.62411	5.59672
NDUFAF4	6.13369	6.27827	6.60623
NDUFAF5	6.17895	6.21652	6.31607
NDUFAF6	7.89638	7.58014	7.83263
NDUFAF7	6.56659	6.74482	6.94199
NDUFB1	5.88074	5.89199	5.85916
NDUFB10	10.2571	10.0606	9.86886
NDUFB11	11.0855	11.0441	11.201
NDUFB2	11.4311	11.3864	11.4752
NDUFB3	10.392	10.3424	10.4443
NDUFB4	5.38614	5.35357	5.33645
NDUFB5	10.8283	10.8696	10.9622
NDUFB6	9.37206	9.1986	9.33579
NDUFB7	10.9216	10.8882	10.9508
NDUFB8	11.5581	11.499	11.4363
NDUFC1	9.22159	9.03428	8.94797
NDUFS2	6.152	6.05853	6.23766
NDUFS3	10.6638	10.5991	10.7584
NDUFS4	7.78508	7.70026	7.53765
NDUFS5	11.3063	11.2707	11.8272
NDUFS7	10.0609	10.0656	9.65473
NDUFS8	11.3001	11.105	11.2077
NDUFV1	9.35371	9.31212	9.67093
NDUFV2	10.7852	10.5331	10.5461
NDUFV3	6.25903	6.37699	6.40806
NEB	5.49341	5.49979	5.47373
NEBL	6.0093	5.86196	5.93349
NECAB1	5.43239	5.43833	5.45598
NECAB2	5.52672	5.53043	5.5389
NECAB3	5.91083	5.72165	5.68559
NECAP1	8.72209	8.54692	8.53013
NECAP2	8.53715	8.96458	8.75767
NEDD1	5.83878	5.8145	5.82791
NEDD4	5.55741	5.59204	5.56348
NEDD4L	7.73437	6.74142	6.84749
NEDD8	8.53323	7.80437	8.41503
NEDD9	5.77111	5.82508	5.78859
NEFH	5.98492	5.96999	5.82956
NEFL	5.40946	5.45828	5.37951
NEFM	5.38512	5.35805	5.3715
NEGR1	5.40312	5.41365	5.3692
NEIL1	6.06286	5.90025	5.84329
NEIL2	7.37563	7.13166	7.26728
NEIL3	5.47395	5.47671	5.63815
NEK1	6.88092	6.81231	6.67229
NEK10	5.61618	5.51496	5.52982
NEK11	6.48284	6.07597	5.99791
NEK2	6.25866	6.07729	6.87398
NEK3	5.34005	5.33871	5.33234
NEK4	5.73077	5.60388	5.64037
NEK5	5.29976	5.28617	5.31465
NEK6	6.50291	6.82119	6.5596
NEK7	6.18573	6.2052	6.24395
NEK9	5.47415	5.45805	5.42806
NELFA	6.32419	6.17234	6.27501
NELFB	7.66163	7.58499	7.729
NELFCD	9.35118	9.29059	9.4906
NELFE	7.30767	7.26654	7.61584
NELL1	5.48348	5.48586	5.49431
NELL2	7.63362	7.00533	6.73411
NEMF	7.21968	7.0831	7.03489
NENF	11.0773	10.6733	10.8094
NEO1	7.35819	7.31755	7.2561
NES	7.08771	7.21384	7.80009
NET1	7.84349	7.5021	8.23504
NETO1	5.45279	5.49668	5.48862
NETO2	6.5344	7.03843	7.43414
NEU1	8.66422	8.51565	8.46521
NEU2	5.34819	5.35112	5.3536
NEU3	5.3696	5.41638	5.39887
NEU4	5.51186	5.59369	5.31714
NEURL1	5.49624	5.46699	5.45893
NEURL2	5.83426	5.90327	5.85908
NEURL3	6.02883	5.93016	6.41539
NEURL4	6.41434	6.27499	6.36917
NEUROD1	5.35748	5.34526	5.33863
NEUROD2	5.43492	5.5007	5.43309
NEUROD4	5.33322	5.33899	5.31569
NEUROD6	5.34278	5.32814	5.34114
NEUROG1	5.40884	5.41341	5.39377
NEUROG2	5.5693	5.60798	5.6562
NEUROG3	5.40941	5.409	5.37843
NEXN	6.63972	6.96664	6.74006
NF1	5.42216	5.44686	5.42786
NF2	5.48733	5.51843	5.56582
NFAM1	5.66047	5.73151	5.64913
NFASC	5.46872	5.46132	5.53029
NFAT5	5.99345	6.0202	6.14433
NFATC1	5.53481	5.60466	5.61811
NFATC2	5.2941	5.29539	5.29751
NFATC2IP	5.81061	5.79781	5.83614
NFATC3	5.82994	6.01697	5.95143
NFE2	5.76885	5.65512	5.86898
NFE2L1	8.54719	8.36024	8.339
NFE2L2	9.01779	9.22972	9.14126
NFE2L3	6.26688	6.61563	7.00124
NFIA	7.81071	7.55267	7.00463
NFIB	9.42097	10.1572	11.0699
NFIC	5.72041	5.65624	5.56734
NFIL3	6.20668	6.75214	7.06127
NFIX	10.2532	9.85476	10.9832
NFKB1	10.4362	10.6202	10.3705
NFKB2	6.29582	6.46434	6.60958
NFKBIA	11.4811	11.6316	11.6227
NFKBIB	5.95528	6.02622	6.13896
NFKBID	5.69901	5.72851	5.71593
NFKBIL1	5.49422	5.44669	5.5613
NFKBIZ	7.74897	7.75495	7.40163
NFRKB	6.08941	6.07122	6.14533
NFS1	5.69123	5.66958	5.62794
NFU1	8.73801	8.45976	8.49559
NFX1	6.32446	6.27224	6.37425
NFXL1	6.85067	6.8493	7.17078
NFYA	5.94127	5.94069	6.00173
NGB	5.71371	5.70018	5.76358
NGDN	7.45931	7.44392	7.41658
NGEF	5.70764	5.76249	6.0457
NGF	5.84565	5.86228	5.98394
NGFR	5.67909	5.86306	5.64131
NGFRAP1	8.28175	7.99999	8.29272
NGLY1	7.59276	7.70045	7.59991
NGRN	9.79298	9.55644	9.50882
NHLH1	5.36796	5.39114	5.36924
NHLH2	5.47607	5.46719	5.44876
NHLRC2	6.14404	6.16729	6.23611
NHLRC3	6.90606	6.88732	6.72279
NHP2	9.00542	8.69738	8.99989
NHP2L1	8.21335	8.31407	8.63075
NHS	5.43974	5.43679	5.42609
NHSL2	5.37995	5.39988	5.38873
NID1	6.23139	6.36648	6.16994
NID2	5.69062	5.79235	5.67631
NIF3L1	9.16296	9.13887	9.33965
NIFK	8.68739	8.68693	8.88459
NIN	6.27674	6.41425	6.27837
NINJ1	10.6539	10.2106	10.0593
NINJ2	8.10563	8.43463	8.6172
NIP7	8.0431	8.39493	8.85348
NIPA1	6.55635	6.53763	6.5174
NIPA2	7.52693	7.70316	7.71493
NIPAL1	5.57445	5.76994	6.07367
NIPAL2	5.89214	6.06396	5.97937
NIPAL3	7.98532	7.63342	7.88861
NIPAL4	5.4496	5.46495	5.54242
NIPBL	6.37042	6.22695	6.2755
NIPSNAP1	8.35903	8.34398	8.60448
NIPSNAP3A	5.97064	5.98613	6.03372
NIPSNAP3B	5.46326	5.45607	5.44642
NISCH	9.21943	9.01305	8.64296
NIT1	6.21061	6.11378	6.12738
NIT2	8.6649	8.52929	8.55781
NKAIN1	5.86401	5.37429	5.36008
NKAIN2	5.26563	5.26427	5.29149
NKAIN4	5.34186	5.35552	5.32025
NKAP	5.68231	5.68563	5.73079
NKAPL	5.35585	5.36808	5.34852
NKAPP1	5.52024	5.51411	5.49898
NKD1	5.58724	5.6227	5.54245
NKD2	8.08326	7.97405	7.47768
NKG7	7.03915	8.34319	7.75176
NKIRAS1	7.60944	7.41603	7.35113
NKIRAS2	5.58563	5.58364	5.58675
NKPD1	5.23574	5.1941	5.2498
NKRF	7.2273	7.28302	7.55773
NKTR	9.57943	9.44488	9.25948
NKX1-1	5.44356	5.45023	5.46181
NKX1-2	5.28763	5.28948	5.29437
NKX2-1	5.29896	5.32816	5.31793
NKX2-2	5.72734	5.86938	5.53234
NKX2-3	5.38933	5.38207	5.52361
NKX2-5	5.36447	5.32535	5.76273
NKX2-8	5.46926	5.50844	5.45056
NKX3-2	6.33363	6.39399	6.4215
NKX6-1	5.15926	5.16549	5.15458
NKX6-2	5.32749	5.31485	5.28152
NKX6-3	5.52695	5.51821	5.49284
NLE1	5.85862	5.75092	5.7756
NLGN1	5.64329	5.64903	5.62709
NLGN2	7.21451	7.30234	7.16023
NLGN3	5.3773	5.40848	5.35389
NLGN4X	5.67975	5.72096	5.7187
NLGN4Y	5.18894	5.18314	5.22481
NLK	6.25384	6.11844	6.0638
NLN	6.12336	6.13632	6.21761
NLRC3	5.43934	5.44223	5.45361
NLRC4	5.62718	5.8581	5.70723
NLRC5	5.99162	6.40448	6.29848
NLRP1	5.53641	5.67612	5.55266
NLRP10	5.43736	5.43886	5.42344
NLRP11	5.29088	5.30287	5.28977
NLRP12	5.44954	5.48833	5.34991
NLRP13	5.40611	5.39578	5.35356
NLRP14	5.2877	5.29131	5.26972
NLRP2	6.49496	6.52341	6.9545
NLRP3	6.08334	6.48714	6.12212
NLRP4	5.30818	5.33846	5.30679
NLRP5	5.62061	5.50463	5.43973
NLRP6	5.32782	5.32853	5.3328
NLRP7	5.40301	5.54881	5.609
NLRP8	5.34099	5.35693	5.33908
NLRP9	5.27884	5.27529	5.28924
NLRX1	6.74924	6.77192	6.75684
NMB	6.61046	7.27293	7.48992
NMBR	5.43892	5.43181	5.40695
NMD3	7.08177	7.25391	7.3686
NME1	6.60714	6.59918	6.69295
NME3	10.737	9.92541	9.27148
NME4	10.5673	9.98471	9.84141
NME6	6.86954	6.78084	6.5938
NME7	6.60226	6.38148	6.54997
NME8	5.717	5.77145	5.58788
NME9	5.3765	5.34455	5.36443
NMI	7.6655	8.24319	8.38678
NMNAT1	5.97479	6.01116	5.92456
NMNAT2	5.46462	5.464	5.4316
NMNAT3	6.82155	6.02474	6.41321
NMRAL1	9.72038	9.4156	9.44496
NMRK1	7.25675	7.48173	7.16212
NMRK2	5.3649	5.3977	5.36754
NMS	5.41584	5.40858	5.40696
NMT1	6.7569	6.60923	6.76941
NMT2	6.38501	6.69606	6.92236
NMU	5.57124	5.72963	6.7547
NMUR1	5.43825	5.46633	5.47913
NMUR2	5.29536	5.29877	5.30189
NNAT	5.41405	5.42499	5.33011
NNMT	8.23714	8.89254	8.34895
NNT	5.93854	5.83808	6.0103
NOA1	8.59384	8.6146	8.66882
NOB1	6.42741	6.57344	6.84547
NOBOX	5.40846	5.41429	5.41169
NOC3L	7.58517	7.61958	7.88787
NOC4L	6.39385	6.31132	6.39267
NOD1	6.49058	6.7821	6.50171
NOD2	6.44484	6.64211	6.929
NODAL	5.55637	5.56459	5.5496
NOG	5.42177	5.40886	5.41157
NOL11	8.7897	8.80647	9.06314
NOL12	9.17664	9.27767	9.35059
NOL3	6.93902	6.53526	6.70173
NOL4	5.48557	5.47537	5.9152
NOL4L	5.41174	5.40278	5.41111
NOL6	5.66192	5.65215	5.73501
NOL7	10.2026	10.2181	10.6233
NOL8	7.37963	7.29412	7.47091
NOL9	5.94795	5.9337	5.98741
NOLC1	7.15963	7.12877	7.5726
NOM1	5.49276	5.47226	5.52901
NOMO1	8.39225	8.35282	8.40744
NOMO3	6.1355	6.25109	6.26152
NONO	5.40519	5.42409	5.41157
NOP10	10.9699	11.3615	11.023
NOP14	7.27654	7.18442	7.2839
NOP16	6.95725	7.00371	7.4041
NOP2	6.48602	6.49399	7.00329
NOP56	9.56934	9.67985	9.98812
NOP58	8.02273	8.03973	8.49672
NOS1	5.34648	5.35553	5.32465
NOS1AP	6.06133	5.50992	5.72308
NOS2	5.47147	5.44972	5.49241
NOS3	6.37896	6.77216	6.51773
NOSIP	9.47184	9.41153	9.33449
NOSTRIN	8.46839	7.80588	6.38753
NOTCH1	7.79686	8.21568	8.79889
NOTCH2	5.42955	5.44602	5.42919
NOTCH2NL	5.57339	5.53437	5.55827
NOTCH3	8.7846	8.6958	9.05643
NOTUM	5.44777	5.43726	5.49505
NOVA1	6.05332	5.51098	5.40257
NOVA2	5.37336	5.37217	5.38365
NOX1	5.43832	5.44037	5.43177
NOX3	5.3725	5.40769	5.37079
NOX4	7.7417	7.67265	7.42262
NOXA1	7.29525	6.56897	6.65883
NOXO1	5.69178	5.60151	5.88308
NOXRED1	5.29497	5.28383	5.30738
NPAP1	5.47284	5.47702	5.44988
NPAS1	6.19535	5.64972	5.53765
NPAS2	6.31701	6.21716	6.4688
NPAS3	5.45579	5.41546	5.44073
NPAS4	5.40208	5.38687	5.42045
NPAT	6.33527	6.49189	6.49236
NPB	5.64648	5.78406	6.10854
NPBWR1	5.31398	5.32862	5.32874
NPBWR2	5.59195	5.5655	5.55956
NPC1	8.12647	8.58432	8.76233
NPC1L1	5.71103	5.62228	5.45376
NPC2	12.6103	13.2644	12.9356
NPDC1	6.42763	6.21826	5.97349
NPEPL1	8.26311	7.92258	7.99376
NPEPPS	6.01418	5.93874	5.93415
NPFF	5.55677	5.55863	5.51536
NPFFR1	5.36801	5.38069	5.36088
NPFFR2	5.42043	5.41608	5.39599
NPHP1	5.60163	5.51614	5.50989
NPHP3	7.45371	7.3413	7.22988
NPHP4	6.3572	6.30181	6.34701
NPHS1	5.33934	5.33423	5.36944
NPHS2	5.46953	5.47072	5.45907
NPIPA1	8.5522	8.16674	8.38049
NPIPB15	8.65108	8.39495	8.45146
NPIPB3	11.782	11.4879	11.5733
NPIPB7	5.40498	5.40025	5.38542
NPL	6.78845	7.73485	7.26436
NPLOC4	7.55365	7.45372	7.74428
NPM1	12.0632	11.9701	11.9841
NPM2	5.44954	5.49028	5.66296
NPM3	8.11527	8.22475	8.93877
NPNT	6.90022	6.11516	5.75671
NPPA	5.44683	5.46552	5.42391
NPPB	5.34939	5.37362	5.34981
NPPC	5.5255	5.5181	5.6851
NPR1	5.55628	5.60264	5.53257
NPR2	5.90462	5.85027	5.89415
NPR3	5.43956	5.46521	5.6669
NPRL2	9.50362	9.05673	8.82465
NPRL3	6.82683	6.54155	6.51935
NPSR1	5.86731	6.02857	5.91854
NPTN	7.42682	7.30885	7.38915
NPTX1	5.35459	5.3743	5.36066
NPTX2	5.95481	6.27298	6.10845
NPVF	5.34863	5.38138	5.38749
NPY	5.43421	5.41626	5.56205
NPY1R	5.49729	5.40966	5.39127
NPY2R	5.39387	5.4125	5.37473
NPY4R	5.37135	5.34968	5.3929
NPY5R	5.60104	5.42469	5.51172
NPY6R	5.40163	5.41843	5.40022
NQO1	7.73768	7.53297	6.91501
NQO2	7.13723	7.20515	7.21248
NR0B1	5.4158	5.42802	5.41816
NR0B2	5.25919	5.28316	5.22835
NR1D1	5.50121	5.48961	5.50391
NR1D2	5.96338	5.90633	5.97554
NR1H2	7.88275	7.87548	7.7548
NR1H3	8.33936	8.83766	8.57007
NR1H4	5.34265	5.42136	5.4007
NR1I2	5.35635	5.35115	5.35271
NR1I3	5.30095	5.3134	5.30869
NR2C1	6.13148	6.12095	6.24509
NR2C2	6.08541	6.1294	6.43536
NR2C2AP	7.68756	7.36747	7.87326
NR2E1	5.52059	5.56243	5.64077
NR2E3	5.26668	5.24413	5.23759
NR2F1	7.25584	7.7796	6.58876
NR2F2	7.30449	7.15727	6.85385
NR2F6	8.56359	8.06693	8.47304
NR3C1	5.68925	5.79433	5.69323
NR3C2	6.02847	6.11403	6.08683
NR4A1	5.4938	5.55912	5.49683
NR4A2	7.12675	6.77832	6.39802
NR4A3	5.34246	5.35606	5.36841
NR5A1	5.3433	5.34393	5.35236
NR5A2	5.71018	5.84057	5.62605
NR6A1	5.40444	5.37315	5.41466
NRAP	5.34542	5.33888	5.34668
NRARP	5.75053	5.60424	5.83858
NRAS	7.13514	7.28522	7.77213
NRBF2	7.30898	7.74832	7.79218
NRBP1	6.69194	6.89031	6.82035
NRCAM	5.68817	5.56846	5.63951
NRD1	9.727	9.84463	10.0203
NRDE2	8.07316	7.94533	7.62399
NREP	9.74171	9.70682	9.71099
NRF1	5.48263	5.4697	5.48203
NRG1	5.40286	5.41764	5.43592
NRG2	5.47278	5.46741	5.54926
NRG3	5.48807	5.4942	5.56036
NRG4	5.36762	5.40543	5.49821
NRGN	5.71105	5.7485	5.70015
NRIP1	9.45944	9.01515	8.4181
NRIP2	5.75879	5.83084	5.62223
NRK	5.88789	5.89835	5.84622
NRM	6.45343	6.52523	6.75428
NRN1	5.37284	5.49212	5.54516
NRN1L	5.47774	5.47445	5.44252
NRP1	7.10146	7.58179	7.16517
NRP2	5.43374	5.51525	5.54282
NRROS	6.46787	7.20677	6.61179
NRSN1	5.40068	5.38403	5.42661
NRSN2	7.79699	7.31056	7.45667
NRTN	5.50315	5.45288	6.11677
NRXN1	5.34727	5.3374	5.3528
NRXN2	5.91022	5.99698	5.74614
NRXN3	5.39155	5.37488	5.3515
NSA2	10.4192	10.331	9.91431
NSD1	6.2099	6.13216	6.12359
NSDHL	8.19784	8.41084	8.53201
NSF	7.19584	7.06891	6.91218
NSFL1C	8.05462	7.95503	7.91809
NSL1	5.75292	5.72935	5.71521
NSMAF	8.28247	8.58453	8.65583
NSMCE1	9.68286	9.23464	8.94429
NSMCE2	7.95618	7.80707	8.0644
NSMCE4A	9.27895	9.1789	9.1076
NSMF	7.45638	7.17096	7.64117
NSUN2	9.16391	9.34104	9.50412
NSUN3	6.22194	6.24361	6.24592
NSUN4	8.14728	7.52547	7.49316
NSUN5	6.70961	6.64839	6.85788
NSUN5P1	6.67733	6.65938	6.79053
NSUN5P2	6.58839	6.42493	6.69481
NSUN6	5.89743	5.8393	5.89549
NSUN7	6.43129	6.12398	6.26622
NT5C	9.18661	9.01524	8.94872
NT5C1A	5.35194	5.35491	5.3772
NT5C1B	6.56186	6.53587	6.57414
NT5C2	8.10336	8.41597	8.71563
NT5C3A	8.48409	8.48504	8.5804
NT5C3B	8.11297	7.6704	8.30583
NT5DC1	6.61006	6.4139	6.3449
NT5DC2	7.71027	8.14705	8.49865
NT5DC3	5.45612	5.47385	5.47105
NT5DC4	5.44065	5.50423	5.5688
NT5E	6.21128	6.70659	6.49496
NT5M	5.89921	5.50995	5.79023
NTAN1	8.10201	8.56175	8.30352
NTF3	5.92458	5.77213	5.9341
NTF4	5.44404	5.4022	5.44724
NTHL1	8.07812	7.62201	7.7502
NTM	5.80425	5.74943	5.70464
NTMT1	6.19651	6.28445	6.3279
NTN1	5.92336	5.77037	6.05021
NTN3	6.70624	7.83259	7.24843
NTN4	7.30991	6.61709	6.20883
NTN5	5.6124	5.56215	5.48477
NTNG1	5.74008	5.68266	5.52434
NTNG2	5.36468	5.4178	5.39339
NTPCR	9.25275	8.91119	9.26507
NTRK1	5.45984	5.49688	5.45922
NTRK2	6.04283	5.80036	6.1096
NTRK3	5.56208	5.48668	5.6633
NTS	5.44453	5.39097	5.33606
NTSR1	5.41372	5.42668	5.44724
NTSR2	5.36125	5.34441	5.33446
NUAK1	8.2193	8.2228	7.84066
NUAK2	6.02814	6.02917	5.84274
NUB1	7.46397	7.51222	7.48968
NUBP1	7.73398	7.62898	7.34454
NUBP2	6.99129	6.77735	6.7421
NUCB1	12.4007	12.4561	12.3363
NUCB2	9.17445	8.76225	8.37611
NUCKS1	9.39244	9.05102	9.39757
NUDC	10.8221	10.6963	10.7266
NUDCD1	5.63841	5.60314	5.75346
NUDCD2	6.11582	6.09875	6.14726
NUDCD3	8.47825	8.30922	8.14638
NUDT1	7.14001	7.28614	7.5801
NUDT11	5.83694	6.05703	6.34493
NUDT12	5.69812	5.44315	5.40313
NUDT13	5.90301	5.83062	5.8552
NUDT14	8.95092	8.69717	8.72138
NUDT16	6.79358	6.54737	6.33457
NUDT16L1	8.14764	7.64536	7.43084
NUDT16P1	5.99678	5.6116	5.57137
NUDT18	7.47717	7.32966	6.85352
NUDT19	5.6942	5.6941	5.9162
NUDT2	8.20251	7.7754	7.79951
NUDT21	6.2372	6.25903	6.41309
NUDT22	7.55216	7.47908	7.24604
