	Cluster_0	Cluster_1	Cluster_2
ABCB10	7.120793589743591	7.021358796296296	7.02595
ABCB11	5.459744230769232	5.483951388888889	5.4577721052631585
ABCB4	5.605492307692307	5.511026388888888	5.544531052631579
ABCB5	5.178084615384615	5.155224537037037	5.172036842105263
ABCB6	7.310332692307693	7.4156509259259265	7.143012105263159
ABCB7	7.5333788461538465	7.711542129629629	7.624776842105263
ABCB8	5.486111538461539	5.574963425925926	5.528888421052632
ABCB9	7.0822166666666675	7.253804629629631	7.017362631578949
ABCC1	5.974780128205129	5.875777777777778	5.85379
ABCC10	6.424273076923076	6.330938888888888	6.295852631578947
ABCC11	6.114453846153847	6.153802777777777	6.08791105263158
ABCC12	6.189312179487179	6.239672222222222	6.167723684210527
ABCC13	5.5223102564102575	5.718325462962962	5.622255263157895
ABCC2	5.690276282051282	5.544557407407408	5.563816842105263
ABCC3	5.441539743589744	5.455226388888889	5.441323684210526
ABCC4	6.38374358974359	5.775664814814815	5.931407368421053
ABCC5	7.481810256410258	8.192296759259259	8.053015263157896
ABCC6	5.45706282051282	5.504237962962963	5.501823157894737
ABCC8	5.793227564102564	7.234540277777778	6.932261052631579
ABCC9	5.550948717948718	5.482694444444444	5.517718421052632
ABCD1	6.073127564102564	6.007709259259259	5.908296315789474
ABCD2	5.410278205128206	5.38921712962963	5.412838947368422
ABCD3	6.656836538461539	7.202632870370371	7.06915894736842
ABCD4	5.502934615384616	5.531424074074073	5.526859473684212
ABCE1	7.949860897435897	7.8248953703703705	7.715847894736842
ABCF1	8.553867307692308	8.282125462962963	8.316306315789474
ABCF2	6.543432692307692	6.332721759259259	6.407797368421053
ABCF3	6.585310256410257	6.708906944444444	6.4808542105263145
ABCG1	5.5371250000000005	5.558292592592592	5.527397894736843
ABCG2	5.332266025641025	5.392018518518519	5.42308947368421
ABCG4	5.532966666666666	5.480703240740741	5.4900515789473685
ABCG5	5.7644794871794875	5.783400925925926	5.738294210526316
ABCG8	5.383517948717949	5.389022222222223	5.381707368421052
ABHD1	5.566034615384615	5.8410930555555565	5.839432631578947
ABHD11	6.991855769230769	6.936842129629629	6.85415947368421
ABHD12	7.425161538461539	7.78625787037037	7.295008421052632
ABHD12B	5.496095512820514	5.659205092592593	5.572966315789473
ABHD13	5.422901923076923	5.43534537037037	5.421379473684211
ABHD14A	7.487529487179486	8.042254166666668	7.874668947368422
ABHD14B	6.765207692307692	7.16862824074074	7.066945789473685
ABHD15	6.3797435897435895	6.457883796296296	6.346883684210527
ABHD16A	8.57246217948718	8.552744444444444	8.586456842105264
ABHD16B	5.328991666666666	5.324796759259259	5.3139
ABHD17A	5.749222435897436	5.802163425925926	5.750039473684211
ABHD17B	6.007024999999999	5.849777777777779	5.868479473684209
ABHD17C	9.196259615384614	9.676360185185185	9.30812894736842
ABHD2	5.507002564102564	5.5755236111111115	5.535228947368421
ABHD3	7.3534724358974355	7.490071296296296	7.428837894736843
ABHD4	6.282913461538462	6.485866203703704	6.425713157894736
ABHD5	6.939639102564102	6.832146759259259	6.753485263157895
ABHD6	6.41742564102564	6.360171296296296	6.25853947368421
ABHD8	8.188341025641027	8.344881944444444	8.230465263157894
ABI1	6.540090384615384	6.3755592592592585	6.4021368421052625
ABI2	5.986136538461538	5.997177777777777	5.957479473684212
ABI3	6.726228846153847	6.4545208333333335	6.4817794736842105
ABI3BP	7.139891666666665	6.4420726851851855	7.179674210526315
ABL1	5.711016666666667	5.685655092592593	5.652466842105262
ABL2	5.722780769230769	5.635268518518518	5.662193684210527
ABLIM1	6.941882692307693	6.627046296296296	6.849925263157894
ABLIM2	6.081369230769231	6.26917824074074	6.291677894736842
ABLIM3	5.8583647435897435	6.3409513888888895	6.253802631578947
ABO	5.340048076923076	5.327530092592593	5.3488652631578955
ABR	5.642557692307692	5.703490277777778	5.66737947368421
ABRA	5.402440384615384	5.404892129629631	5.4061626315789475
ABRACL	8.114664102564102	7.37929212962963	7.299035263157894
ABT1	5.85960576923077	5.765918981481481	5.7547894736842125
ABTB1	7.101474358974358	7.334150462962963	7.235387368421054
ABTB2	5.930337179487179	5.5900134259259255	5.646442631578948
ACAA1	8.410521794871794	8.629405555555556	8.687018947368422
ACACA	8.64333333333333	8.943619444444446	8.798406315789475
ACACB	7.4660025641025625	7.841797685185186	8.258613684210525
ACAD10	6.660507692307694	6.9754662037037045	6.8053142105263165
ACAD11	7.774689102564101	8.039806944444445	8.074078421052631
ACAD8	6.469500000000001	6.413938888888889	6.487613684210526
ACAD9	8.346855128205126	8.388000925925926	8.300603157894738
ACADL	5.536425641025641	5.358731018518519	5.454807894736843
ACADM	8.620998717948718	8.279004629629629	8.513436315789473
ACADSB	5.781680769230769	6.519843518518519	6.338205263157895
ACADVL	8.796797435897435	9.123294444444443	9.074395789473684
ACAN	5.427535897435898	5.429527314814815	5.422256315789473
ACAP1	7.025473076923077	6.178015277777778	6.577755263157894
ACAP2	6.851474358974358	6.75620462962963	6.683152105263157
